289385079,276769189,238063324,210427792,196740699,160487830,139736140,168063252,0
164484493,180287348,177010387,164096297,145194088,145912904,98725763,0,168063252
126108213,146506560,124707242,109872087,106698356,68323748,0,98725763,139736140
113188333,126120103,131987504,104700082,69698527,0,68323748,145912904,160487830
117979775,125903583,131790303,123114306,0,69698527,106698356,145194088,196740699
96998027,85026034,69352695,0,123114306,104700082,109872087,164096297,210427792
90478768,68822493,0,69352695,131790303,131987504,124707242,177010387,238063324
96792280,0,68822493,85026034,125903583,126120103,146506560,180287348,276769189
0,96792280,90478768,96998027,117979775,113188333,126108213,164484493,289385079

