849984,1178203,2779742,1238351,1191621,1190272,1197823,1173334,1190839,1196491,1142779,1169333,0
1850122,1179746,2822872,1263696,1179009,1182688,1178070,1186125,1182559,1183240,1162839,0,1169333
951147,1298262,2956569,1385634,1132334,1148346,1152707,1167868,1130861,1158250,0,1162839,1142779
899035,1156227,2791211,1230251,1195999,1178059,1196857,1169741,1202135,0,1158250,1183240,1196491
863058,1150873,2784018,1244281,1179584,1187385,1198898,1156551,0,1202135,1130861,1182559,1190839
893750,1166049,2805136,1268843,1161715,1181200,1153073,0,1156551,1169741,1167868,1186125,1173334
837127,1148603,2784094,1230643,1202783,1176349,0,1153073,1198898,1196857,1152707,1178070,1197823
872044,1186316,2818599,1273771,1160557,0,1176349,1181200,1187385,1178059,1148346,1182688,1190272
845450,1140374,2786069,1231442,0,1160557,1202783,1161715,1179584,1195999,1132334,1179009,1191621
572253,1332561,2972318,0,1231442,1273771,1230643,1268843,1244281,1230251,1385634,1263696,1238351
1694512,2904025,0,2972318,2786069,2818599,2784094,2805136,2784018,2791211,2956569,2822872,2779742
593070,0,2904025,1332561,1140374,1186316,1148603,1166049,1150873,1156227,1298262,1179746,1178203
0,593070,1694512,572253,845450,872044,837127,893750,863058,899035,951147,1850122,849984

