13,716843787,144834397,3856262615,1167441900
12,681815818,144834397,3716150679,1167441900
11,558648393,144834456,3223480755,1167442136
10,544486938,144834433,3166835067,1167442020
9,520865849,146193041,3079391735,1178311124
8,527493105,146192987,3105898835,1178309628
7,708720895,288678236,4792964283,2325434496
6,712413142,288678199,4807733395,2325434348
5,702700307,288678190,4768882087,2325434336
4,697073018,288678378,4746372583,2325435064
3,796276672,289613695,5162643603,2334483772
2,816961688,289613781,5245385514,2334485396
1,747945032,289614130,4969313939,2334484232
0,581985237,290732235,4307022030,2339767301
