2227039,3844902,1728036,1750779,1762713,1728441,1759156,1760923,1754370,1745296,0
386139,3882888,1807839,1799290,1721733,1746744,1740083,1716160,1704579,0,1745296
772848,3841502,1715634,1716876,1764809,1748261,1779880,1784892,0,1704579,1754370
730991,3869674,1736011,1738216,1769211,1757691,1774758,0,1784892,1716160,1760923
736596,3870800,1733578,1768579,1762941,1778200,0,1774758,1779880,1740083,1759156
738901,3857908,1788237,1778538,1752274,0,1778200,1757691,1748261,1746744,1728441
750863,3860657,1732202,1735641,0,1752274,1762941,1769211,1764809,1721733,1762713
533332,3861500,1777495,0,1735641,1778538,1768579,1738216,1716876,1799290,1750779
295990,3850487,0,1777495,1732202,1788237,1733578,1736011,1715634,1807839,1728036
1627316,0,3850487,3861500,3860657,3857908,3870800,3869674,3841502,3882888,3844902
0,1627316,295990,533332,750863,738901,736596,730991,772848,386139,2227039

