95832665,94942424,86699871,70223092,71527573,66634838,61540100,58521695,175850261,226575846,0
156302970,97077844,89011025,81497721,75754945,86135959,55325138,48549421,659737323,0,226575846
63929527,35836207,24624415,35376067,26102144,29853256,24745840,26397174,0,659737323,175850261
95698725,76779727,91921080,66108242,72832425,70987251,62456825,0,26397174,48549421,58521695
93738782,72683458,72948556,71506710,67258430,74238819,0,62456825,24745840,55325138,61540100
102205007,71644298,77922577,65896352,83429276,0,74238819,70987251,29853256,86135959,66634838
111762142,77455566,73171240,99639260,0,83429276,67258430,72832425,26102144,75754945,71527573
101836292,82804597,73248541,0,99639260,65896352,71506710,66108242,35376067,81497721,70223092
114935660,69441772,0,73248541,73171240,77922577,72948556,91921080,24624415,89011025,86699871
118304640,0,69441772,82804597,77455566,71644298,72683458,76779727,35836207,97077844,94942424
0,118304640,114935660,101836292,111762142,102205007,93738782,95698725,63929527,156302970,95832665

