302188,40564,1092,562,671,530,555,649,555,2877,1330,13609,3952,4220,3866,4114,3707,3662,8928,4562,32257,16019,1189851,921395,397005,214695,59323,100786,64007,54088,97057,67854,0
23258,44157,422,103,91,45,94,1635,55,905,4609,260,0,0,24,0,588,0,0,0,11853,10574,1750,1325,1237,1251,5607,674,1050,800,9317,0,67854
25827,44539,424,60,124,98,164,1883,69,949,5337,258,0,5,24,0,443,0,0,20,16094,10634,1766,1808,1243,1101,6478,840,1132,1080,0,9317,97057
20437,35403,576,123,133,150,1623,3839,777,1708,1193,181,0,0,0,24,4385,4408,3088,4217,4221,24,974,880,865,668,4229,2761,6808,0,1080,800,54088
25404,46091,661,153,140,81,1321,3161,1854,2079,1919,150,0,0,0,0,4666,5070,3476,5792,5885,60,1517,1263,1110,1044,8040,6534,0,6808,1132,1050,64007
14097,25756,292,57,100,55,1022,1780,867,564,483,76,0,0,0,0,2262,2535,3986,960,3758,21,839,964,608,618,2913,0,6534,2761,840,674,100786
15015,28086,388,67,84,54,855,2080,1062,753,602,140,0,3,0,0,4367,1068,2500,2503,3755,45,6394,6041,4479,5339,0,2913,8040,4229,6478,5607,59323
20705,36959,831,1509,1142,657,96,1196,69,1009,598,95,4123,2689,3116,3085,513,0,0,1,3727,38,4926,6129,3190,0,5339,618,1044,668,1101,1251,214695
23524,43335,1320,1294,822,1279,143,1408,108,1257,925,122,3322,4596,3245,4444,1056,0,0,75,4649,60,7616,3987,0,3190,4479,608,1110,865,1243,1237,397005
26815,46527,1973,938,1062,1635,130,1874,98,1360,933,79,3500,3734,8414,2575,685,0,0,0,5254,49,6556,0,3987,6129,6041,964,1263,880,1808,1325,921395
29591,51855,2317,674,2056,870,180,1870,100,978,1265,99,4742,5323,1765,7553,1202,0,0,0,5742,74,0,6556,7616,4926,6394,839,1517,974,1766,1750,1189851
12976,194707,227,233,1117,1825,120,365,111,94,12228,7679,518,384,389,1321,341,75,41,66,14902,0,74,49,60,38,45,21,60,24,10634,10574,16019
12508,208967,403,876,1157,2120,177,473,210,63,14455,14344,722,1301,609,1189,301,96,1324,163,0,14902,5742,5254,4649,3727,3755,3758,5885,4221,16094,11853,32257
8947,104793,402,248,528,440,4803,5182,2598,2349,14,1,22,46,67,209,3550,2205,2450,0,163,66,0,0,75,1,2503,960,5792,4217,20,0,4562
8904,102247,789,228,580,476,4053,4161,3739,3805,0,1,64,25,87,87,2468,4077,0,2450,1324,41,0,0,0,0,2500,3986,3476,3088,0,0,8928
9234,99911,366,246,717,416,4799,3403,4605,549,0,9,42,100,57,60,3212,0,4077,2205,96,75,0,0,0,0,1068,2535,5070,4408,0,0,3662
8953,104897,340,358,548,402,2684,4694,5106,222,998,15,55,39,43,82,0,3212,2468,3550,301,341,1202,685,1056,513,4367,2262,4666,4385,443,588,3707
12674,150749,6485,4117,5347,4677,0,363,17,540,0,1,5191,3607,5362,0,82,60,87,209,1189,1321,7553,2575,4444,3085,0,0,0,24,0,0,4114
11844,131636,4005,4576,4855,5536,0,360,0,455,13,27,2662,4546,0,5362,43,57,87,67,609,389,1765,8414,3245,3116,0,0,0,0,24,24,3866
114472,121541,5075,4500,5530,2829,0,360,0,432,2,2,3615,0,4546,3607,39,100,25,46,1301,384,5323,3734,4596,2689,3,0,0,0,5,0,4220
11186,137134,3806,4422,5031,4678,20,360,0,449,0,5,0,3615,2662,5191,55,42,64,22,722,518,4742,3500,3322,4123,0,0,0,0,0,0,3952
3170,1048719,265,205,406,420,384,890,362,218,4310,0,5,2,27,1,15,9,1,1,14344,7679,99,79,122,95,140,76,150,181,258,260,13609
7675,2094896,271,123,370,354,342,857,412,157,0,4310,0,2,13,0,998,0,0,14,14455,12228,1265,933,925,598,602,483,1919,1193,5337,4609,1330
1108,56254,770,766,198,186,205,627,227,0,157,218,449,432,455,540,222,549,3805,2349,63,94,978,1360,1257,1009,753,564,2079,1708,949,905,2877
6868,1052798,244,156,380,351,368,1106,0,227,412,362,0,0,0,17,5106,4605,3739,2598,210,111,100,98,108,69,1062,867,1854,777,69,55,555
6702,1046380,799,541,1031,773,935,0,1106,627,857,890,360,360,360,363,4694,3403,4161,5182,473,365,1870,1874,1408,1196,2080,1780,3161,3839,1883,1635,649
6847,1048768,227,155,382,364,0,935,368,205,342,384,20,0,0,0,2684,4799,4053,4803,177,120,180,130,143,96,855,1022,1321,1623,164,94,555
6602,1048141,229,173,711,0,364,773,351,186,354,420,4678,2829,5536,4677,402,416,476,440,2120,1825,870,1635,1279,657,54,55,81,150,98,45,530
7601,1053650,341,416,0,711,382,1031,380,198,370,406,5031,5530,4855,5347,548,717,580,528,1157,1117,2056,1062,822,1142,84,100,140,133,124,91,671
6634,1062040,1026,0,416,173,155,541,156,766,123,205,4422,4500,4576,4117,358,246,228,248,876,233,674,938,1294,1509,67,57,153,123,60,103,562
3721,1046195,0,1026,341,229,227,799,244,770,271,265,3806,5075,4005,6485,340,366,789,402,403,227,2317,1973,1320,831,388,292,661,576,424,422,1092
11076,0,1046195,1062040,1053650,1048141,1048768,1046380,1052798,56254,2094896,1048719,137134,121541,131636,150749,104897,99911,102247,104793,208967,194707,51855,46527,43335,36959,28086,25756,46091,35403,44539,44157,40564
0,11076,3721,6634,7601,6602,6847,6702,6868,1108,7675,3170,11186,114472,11844,12674,8953,9234,8904,8947,12508,12976,29591,26815,23524,20705,15015,14097,25404,20437,25827,23258,302188

