8603,100475,4827,5725,3198,0,0,0,0,0,1,588,3,0,0,0,78,1,2875,2993,357,482,278,590,109,20,49,12,41,37,14,17,4225,1176,3459,3041,0,0,0,0,0,0,0,0,0,0,0,0,3259,3360,0
111242,90191,5065,3641,4337,15,37,91,76,12,167,490,28,10,68,33,84,12,2155,2417,249,313,436,20,56,4,60,52,28,32,20,8,9807,7707,10269,4673,3852,3824,2988,2870,2959,2627,2699,5714,4068,3452,3832,3764,3601,0,3360
299851,40148,765,713,530,0,530,13538,512,0,509,3027,515,0,604,528,0,0,2861,2975,8495,12049,9983,12794,3221,4656,4608,1981,2534,2929,2698,2818,1250967,1163824,319573,360996,397117,378013,171653,142934,21941,22559,17516,50602,24858,21396,30477,28074,0,3601,3259
13142,24503,80,808,65,0,115,136,79,0,47,1547,78,0,1050,1384,0,0,0,0,3697,15,37,18,0,27,0,0,3189,1553,1759,2353,1798,1485,2144,1381,1772,1862,1058,1154,1633,1258,1364,4971,3073,2971,2802,0,28074,3764,0
13175,21534,109,1113,56,0,79,100,64,0,87,1353,81,0,1180,1151,62,0,0,0,3879,21,31,3,0,1,0,0,1667,2396,904,3952,602,641,600,376,334,260,381,195,671,469,408,809,3967,1297,0,2802,30477,3832,0
12205,20863,145,753,59,0,108,113,36,0,59,1317,48,0,1654,562,134,0,0,24,3803,12,41,6,24,24,0,0,876,2382,3897,688,542,565,440,414,286,288,210,193,595,235,585,588,3786,0,1297,2971,21396,3452,0
13985,21661,44,1044,57,0,99,112,116,0,66,1368,63,0,1084,9579,158,0,0,72,4266,30,41,3,0,24,0,0,3201,2635,1936,1667,1859,1548,1737,1162,1084,1140,773,771,2124,1261,910,2215,0,3786,3967,3073,24858,4068,0
20008,36003,125,744,51,0,86,99,39,0,1969,1776,1361,0,37,60,0,0,0,48,3354,25,47,12,2721,3483,3867,3836,190,16,5,146,778,677,882,549,640,582,394,503,3398,2352,2289,0,2215,588,809,4971,50602,5714,0
9488,17496,64,648,25,0,61,82,55,0,948,1140,744,0,66,42,62,0,0,0,1688,3,29,12,1483,1962,3867,192,0,285,146,146,530,374,455,381,413,346,295,265,1455,1473,0,2289,910,585,408,1364,17516,2699,0
9494,18059,54,628,16,0,33,53,27,0,419,792,1253,0,43,73,86,0,0,24,2064,3,26,6,1977,1654,494,2295,288,4,6,0,325,361,506,235,363,274,287,192,1967,0,1473,2352,1261,235,469,1258,22559,2627,0
10409,18292,112,555,40,0,36,34,54,0,938,1170,903,0,51,96,134,0,0,0,1836,9,28,6,3042,2128,968,1034,312,142,4,142,1824,1352,1744,1423,1344,1134,1325,1231,0,1967,1455,3398,2124,595,671,1633,21941,2959,0
10576,19779,29,682,42,0,936,64,964,0,34,836,41,0,36,36,0,0,0,0,4270,1365,1730,2784,0,24,0,0,27,0,0,0,374,339,469,305,3033,1972,1505,0,1231,192,265,503,771,193,195,1154,142934,2870,0
11322,20175,38,362,22,0,1137,1674,819,0,31,846,43,0,32,25,41,0,0,24,4730,1055,2448,2288,0,0,0,0,0,25,0,0,422,344,489,340,1967,3204,0,1505,1325,287,295,394,773,210,381,1058,171653,2988,0
14076,25263,83,588,38,0,1285,138,1152,0,55,926,30,0,42,107,38,0,0,51,6542,1803,2989,1746,0,48,0,0,0,27,0,0,673,489,531,421,1996,0,3204,1972,1134,274,346,582,1140,288,260,1862,378013,3824,0
