31498338,19463917,40363718,37397683,30071882,35645160,34053631,19977390,21439271,15150326,16261769,8211372,7870243,29565509,0
25468720,20302427,18647640,18513132,18099395,20746404,18118761,21232341,19865872,22959204,24161157,20383513,23964258,0,29565509
27435333,17201774,33254395,30682618,25749845,28800320,29216825,18674500,19940010,14474616,16369476,8635589,0,23964258,7870243
24436452,14521444,26550190,24603912,21752969,23379312,23572782,18003375,18039557,13318329,15182662,0,8635589,20383513,8211372
28897951,20009535,27664047,29243038,23898655,26136704,26645348,21871295,21986021,20672504,0,15182662,16369476,24161157,16261769
27318446,17394145,28088744,27209553,24268095,26315003,25825963,22031058,20116461,0,20672504,13318329,14474616,22959204,15150326
27243707,20058999,24299188,24442612,21838344,21919030,22669534,23433219,0,20116461,21986021,18039557,19940010,19865872,21439271
26706778,20333050,25439561,23993546,22376560,24445412,22894175,0,23433219,22031058,21871295,18003375,18674500,21232341,19977390
29349558,21594834,20643707,21300437,20086200,19200755,0,22894175,22669534,25825963,26645348,23572782,29216825,18118761,34053631
28552250,21525826,20296881,20871081,20086771,0,19200755,24445412,21919030,26315003,26136704,23379312,28800320,20746404,35645160
28728319,21205420,19984082,20306989,0,20086771,20086200,22376560,21838344,24268095,23898655,21752969,25749845,18099395,30071882
30253285,20949058,20854578,0,20306989,20871081,21300437,23993546,24442612,27209553,29243038,24603912,30682618,18513132,37397683
32922382,24943808,0,20854578,19984082,20296881,20643707,25439561,24299188,28088744,27664047,26550190,33254395,18647640,40363718
23193194,0,24943808,20949058,21205420,21525826,21594834,20333050,20058999,17394145,20009535,14521444,17201774,20302427,19463917
0,23193194,32922382,30253285,28728319,28552250,29349558,26706778,27243707,27318446,28897951,24436452,27435333,25468720,31498338

