8,392561586,361677250,3266140507,3064015372
7,399131359,366443542,3316396335,3106387744
6,388549002,361677245,3250089879,3064015328
4,370017695,337897299,3067572391,2866367648
3,370203611,337896664,3068307595,2866358824
5,369527448,337896604,3065602715,2866358548
9,392767272,361677289,3266963383,3064015540
10,393306706,361677262,3269121111,3064015432
11,369442810,337896650,3065264319,2866358756
2,397859657,366443390,3311307527,3106385896
1,398904042,366443653,3315488621,3106389564
0,397703653,366543962,3311045640,3107019257
