66015,470928,2344,2260,832,9324,0,0,0,8,0,240,0,92,15172,30657,26296,5644,248,768,364,364,204,220,308,2336,252,260,348,9980,15008,9888,0,0,0,0,0,0,0,0,48,68,592,4712,36580,12016,23928,23980,15976,320,0
74168,574694,3668,4268,1316,7520,356,172,184,208,27544,27360,19589,22452,328,160,232,724,288,1156,924,1276,364,288,460,1512,26456,16316,14968,352,220,236,101556,81820,78896,50696,58516,58976,62436,65604,70460,63940,85900,134092,56520,51828,81380,61680,24808,0,320
2468826,465408,5804,3992,5048,4000,13270,3912,3952,4326,4096,4448,4088,10646,3936,4224,4620,20127,15833,22011,20304,21188,21139,24242,27968,26398,23535,31133,18180,37381,26685,25184,3344960,2742349,2209908,967439,5740650,2351885,5018644,2282826,229801,254137,190110,490229,184259,172926,374277,189556,0,24808,15976
109751,529574,8684,1132,1864,276,284,940,496,284,192,2648,364,256,5120,12532,6428,8452,0,328,0,164,0,0,0,9684,0,0,0,21008,33284,19000,5000,5336,5160,2436,7716,2088,3112,2112,4172,3480,2616,3944,18836,16468,28040,0,189556,61680,23980
141702,675341,12720,512,192,180,776,1136,352,396,628,1872,1352,572,12808,9240,12688,6068,0,408,0,144,144,0,0,12912,0,48,0,36772,27564,25404,5888,4736,5140,2996,9544,3128,3168,3428,4996,3856,5760,6548,19680,28740,0,28040,374277,81380,23928
98542,457912,10216,156,1696,324,384,852,276,444,460,2292,960,396,6188,5232,13404,4136,12,424,0,0,0,0,0,8320,0,0,0,17452,30040,30744,2572,2216,2184,1536,6244,1848,1376,1572,1308,3220,1988,3920,10752,0,28740,16468,172926,51828,12016
104578,534930,9688,528,2020,312,568,584,380,324,248,2116,512,360,8972,8164,7288,6360,144,296,0,288,0,0,0,7496,0,0,0,25724,11604,17316,3092,3548,2428,1988,7508,1952,1860,1264,3724,1820,2136,2668,0,10752,19680,18836,184259,56520,36580
197697,987415,8052,864,1532,372,484,536,364,324,10828,13136,19556,9508,216,264,948,2736,0,600,60,228,0,0,0,8848,41408,19424,41868,1328,172,2016,3960,5180,3040,46616,10604,3284,3108,3316,42640,31940,36776,0,2668,3920,6548,3944,490229,134092,4712
109749,525812,5452,204,640,452,216,580,204,188,6280,9520,8408,4852,172,216,904,1736,0,328,0,144,0,0,0,8224,18712,24872,13964,592,1728,716,2056,2248,1584,16252,6328,2528,2336,2968,18244,18036,0,36776,2136,1988,5760,2616,190110,85900,592
107940,511244,7656,200,1040,224,188,228,232,200,6732,10984,1908,9092,400,276,780,1068,88,328,76,144,144,0,0,8164,19544,32260,21712,1184,24,1156,2172,1896,1896,13100,6444,2304,2572,3060,17084,0,18036,31940,1820,3220,3856,3480,254137,63940,68
114616,563748,6408,536,628,172,332,200,140,140,10288,7236,5568,6748,228,212,652,1028,0,344,288,0,0,0,0,6660,21644,29672,23936,588,48,1704,2396,2504,1548,17464,16392,13760,13504,16932,0,17084,18244,42640,3724,1308,4996,4172,229801,70460,48
141159,697662,4392,428,624,212,5880,12660,6904,10264,120,964,724,152,144,304,624,1328,0,472,0,144,32764,7204,17656,45280,0,0,0,0,0,0,1936,1868,1552,18600,21276,17428,23392,0,16932,3060,2968,3316,1264,1572,3428,2112,2282826,65604,0
135059,638941,7700,236,1056,444,10464,9992,6232,7856,120,560,688,152,500,264,772,1200,144,408,0,0,15360,36664,26200,23572,0,0,60,0,144,228,1964,2160,1756,17828,19688,18512,0,23392,13504,2572,2336,3108,1860,1376,3168,3112,5018644,62436,0
130122,649441,6324,732,928,248,8352,5108,11072,8160,364,952,528,132,364,312,796,884,0,520,0,0,25240,12584,30712,32060,0,0,144,0,0,144,1964,2140,1500,15644,18912,0,18512,17428,13760,2304,2528,3284,1952,1848,3128,2088,2351885,58976,0
122584,617086,4792,464,556,376,9280,5128,8164,7816,596,860,408,176,192,252,708,1756,0,352,0,0,16472,30008,21804,25360,0,0,0,0,0,0,9036,8876,8336,15928,0,18912,19688,21276,16392,6444,6328,10604,7508,6244,9544,7716,5740650,58516,0
88988,399438,12132,4148,7916,3924,292,320,276,176,368,1120,1012,296,264,352,716,1756,7960,18660,12136,29704,0,32,0,9804,0,0,0,156,0,0,20304,16808,21596,0,15928,15644,17828,18600,17464,13100,16252,46616,1988,1536,2996,2436,967439,50696,0
136188,693444,18564,5400,11536,10424,312,508,484,396,400,2404,704,320,368,560,1164,2148,14188,25788,29844,28428,16,32,0,14000,0,0,0,156,0,0,37852,43912,0,21596,8336,1500,1756,1552,1548,1896,1584,3040,2428,2184,5140,5160,2209908,78896,0
140666,710536,19896,9164,7328,8748,404,456,344,260,304,2024,812,584,396,440,984,2912,25804,13264,37508,28732,32,16,16,13696,0,0,4,4,140,8,42948,0,43912,16808,8876,2140,2160,1868,2504,1896,2248,5180,3548,2216,4736,5336,2742349,81820,0
160512,800644,15957,15116,9668,9688,520,1112,256,352,464,1160,1312,432,536,548,976,1884,22196,21672,36668,40264,64,32,32,12256,0,72,0,144,8,244,0,42948,37852,20304,9036,1964,1964,1936,2396,2172,2056,3960,3092,2572,5888,5000,3344960,101556,0
63637,455729,1724,2792,636,9504,0,0,0,8,0,240,0,0,23008,16920,22304,21305,668,968,764,1448,288,176,168,2924,568,160,396,23484,11400,0,244,8,0,0,0,144,228,0,1704,1156,716,2016,17316,30744,25404,19000,25184,236,9888
