2597938,474452,5096,28774,4260,4100,13502,4212,8930,4640,24981,4360,61712,29091,24197,23756,42642,23486,28499,22912,67532,57314,3162245,1865924,5001682,3971262,299501,424994,646953,508019,1142819,969490,0
322499,1618852,8452,13300,688,400,644,524,1700,528,63172,21648,18892,240,1000,0,144,0,36,0,163892,107524,9020,11728,78236,7832,23404,9500,14096,32712,114760,0,969490
331060,1608402,7120,12180,812,508,884,528,2540,548,76316,12132,21588,288,952,0,156,0,288,0,146860,129552,10916,12060,75108,9472,23432,9072,12320,43784,0,114760,1142819
166636,813742,10564,11504,588,416,8700,7032,18468,10612,6592,292,20828,288,472,0,29052,27168,30872,41128,33380,376,35180,27432,35488,26448,49920,46252,61112,0,43784,32712,508019
233822,1136337,16288,20612,1360,820,12180,13012,26396,14036,9608,1092,32100,312,632,0,71072,45560,42520,31964,37052,192,12216,8864,14892,8116,56672,66416,0,61112,12320,14096,646953
168874,787516,11512,11496,668,460,6924,7276,21316,8492,7376,412,22560,0,472,0,26132,38052,36056,29144,31116,164,8248,5620,8668,6272,38080,0,66416,46252,9072,9500,424994
115133,529142,4756,6848,396,292,7952,6956,10880,4540,4644,316,13296,144,356,144,26796,22000,19624,18252,26404,144,18492,15704,21516,13884,0,38080,56672,49920,23432,23404,299501
140939,716164,10444,20780,7408,7908,664,512,1168,272,3588,216,43660,33676,27716,8096,0,0,0,0,23212,0,40856,23368,47764,0,13884,6272,8116,26448,9472,7832,3971262
218150,1125690,20712,38044,7328,10584,772,612,2264,484,6672,548,57320,44832,37116,48724,12,0,0,0,30196,156,47192,52136,0,47764,21516,8668,14892,35488,75108,78236,5001682
151786,731985,11088,22828,9356,4916,392,720,1820,212,4428,196,46360,13344,24520,36040,0,0,0,0,29144,152,44192,0,52136,23368,15704,5620,8864,27432,12060,11728,1865924
189893,944105,17065,26580,10844,9312,696,544,2256,280,7720,536,72924,28844,40640,30604,144,0,0,0,23772,412,0,44192,47192,40856,18492,8248,12216,35180,10916,9020,3162245
177734,1371530,2840,7024,4476,27824,96,12,468,0,167341,44596,8956,1212,2520,1716,1176,736,788,1132,169552,0,412,152,156,0,144,164,192,376,129552,107524,57314
189227,1411532,3628,6348,4432,29888,48,12,552,0,166604,43593,9124,1312,2732,2528,1476,1140,1316,868,0,169552,23772,29144,30196,23212,26404,31116,37052,33380,146860,163892,67532
88293,675175,4104,8732,4840,3456,16704,25833,45256,24940,56,0,4696,804,1700,940,24748,25060,27620,0,868,1132,0,0,0,0,18252,29144,31964,41128,0,0,22912
95300,647397,3792,9408,5504,4508,27752,12376,48876,22113,56,0,1024,1580,1324,1104,34528,23404,0,27620,1316,788,0,0,0,0,19624,36056,42520,30872,288,36,28499
93330,690239,3728,9552,4236,4896,30092,22360,41841,18724,56,24,880,1192,1836,1828,32520,0,23404,25060,1140,736,0,0,0,0,22000,38052,45560,27168,0,0,23486
108786,773653,4420,10172,7296,5276,31521,26964,46200,27916,116,0,1796,1056,2540,2180,0,32520,34528,24748,1476,1176,144,0,12,0,26796,26132,71072,29052,156,144,42642
96630,731016,21928,55304,31220,26812,0,24,348,0,8,0,31848,38652,34348,0,2180,1828,1104,940,2528,1716,30604,36040,48724,8096,144,0,0,0,0,0,23756
96832,734759,25492,65840,25628,21317,184,180,580,168,804,160,36356,30184,0,34348,2540,1836,1324,1700,2732,2520,40640,24520,37116,27716,356,472,632,472,952,1000,24197
95532,721554,22912,66709,22564,22220,0,0,240,104,80,184,29952,0,30184,38652,1056,1192,1580,804,1312,1212,28844,13344,44832,33676,144,0,312,288,288,240,29091
