14479142,15979432,6262228,6343724,5999064,6075088,6068768,6063088,6135960,6134044,6041556,6063776,6045992,0
6781295,16024352,6322976,6406004,6053204,6044396,6068856,6177012,6174940,6063896,6142652,6119204,0,6045992
8065222,16012076,6193004,6218956,5950508,6026444,6057828,6065888,6046216,6042604,6063304,0,6119204,6063776
7829438,15970744,6230184,6219624,6032400,6051216,6097536,5894120,6003128,5903552,0,6063304,6142652,6041556
7857370,16018388,6219824,6245384,6007620,6031892,6060808,6015056,6106540,0,5903552,6042604,6063896,6134044
7963382,16109360,6242560,6300684,5989284,6071864,6185880,6062672,0,6106540,6003128,6046216,6174940,6135960
8111118,16125044,6175936,6317136,5921412,6024064,6059656,0,6062672,6015056,5894120,6065888,6177012,6063088
8018262,16057584,6281312,6278952,5974736,6069984,0,6059656,6185880,6060808,6097536,6057828,6068856,6068768
7843294,16033532,6241636,6262356,5948732,0,6069984,6024064,6071864,6031892,6051216,6026444,6044396,6075088
7724814,15952052,6203448,6178008,0,5948732,5974736,5921412,5989284,6007620,6032400,5950508,6053204,5999064
7022958,16142788,6348272,0,6178008,6262356,6278952,6317136,6300684,6245384,6219624,6218956,6406004,6343724
7014529,16259480,0,6348272,6203448,6241636,6281312,6175936,6242560,6219824,6230184,6193004,6322976,6262228
36208206,0,16259480,16142788,15952052,16033532,16057584,16125044,16109360,16018388,15970744,16012076,16024352,15979432
0,36208206,7014529,7022958,7724814,7843294,8018262,8111118,7963382,7857370,7829438,8065222,6781295,14479142

