171041905,89015364,85995072,91827548,86412392,84483968,84672544,99168104,0
200950060,104744888,100675252,106504268,101092144,99168608,99439544,0,99168104
169361355,90216060,86272596,92104960,86692880,84881592,0,99439544,84672544
171218220,89016376,85995204,99163580,86413352,0,84881592,99168608,84483968
168988155,91075188,88368948,93883092,0,86413352,86692880,101092144,86412392
177728119,96748408,93465868,0,93883092,99163580,92104960,106504268,91827548
167052478,90643136,0,93465868,88368948,85995204,86272596,100675252,85995072
164599500,0,90643136,96748408,91075188,89016376,90216060,104744888,89015364
0,164599500,167052478,177728119,168988155,171218220,169361355,200950060,171041905

