563208211,9654012,5775448,10357616,6281540,7237560,124996704,164688860,8248564,0
580262547,14092720,11257856,17131816,10836200,12795624,14100864,210645840,0,8248564
571574507,10431832,6056764,11850292,4740380,7392644,9991380,0,210645840,164688860
521461732,11652808,9991112,11138780,176084140,11160860,0,9991380,14100864,124996704
495436706,7022268,164820524,174786600,6480232,0,11160860,7392644,12795624,7237560
510904439,6897248,5584256,182286200,0,6480232,176084140,4740380,10836200,6281540
509449555,6447476,6363264,0,182286200,174786600,11138780,11850292,17131816,10357616
517775998,150750396,0,6363264,5584256,164820524,9991112,6056764,11257856,5775448
637138121,0,150750396,6447476,6897248,7022268,11652808,10431832,14092720,9654012
0,637138121,517775998,509449555,510904439,495436706,521461732,571574507,580262547,563208211

