417902,58803,610,4902,550,511,2418,531,1127,579,541,508,2446,769,9424,4143,7521,10704,8559,5829,6961,5952,6578,7221,8837,5324,1448887,937988,263054,109854,627391,1022851,1583735,1033031,59108,61012,77205,108514,0
43268,83493,1853,3203,721,152,275,105,327,168,2282,2181,2993,3186,159,0,0,0,24,0,48,24,9365,7340,18189,9205,2423,2908,1160,1035,1393,865,828,1195,11996,6792,12882,0,108514
31654,60822,797,1645,385,96,274,124,231,152,1059,1693,2371,3214,90,0,0,0,24,0,75,0,4209,6010,18093,4615,1767,2317,819,731,900,608,593,815,7921,3508,0,12882,77205
17751,33601,658,1073,330,64,64,109,161,132,561,663,1574,1977,83,0,0,0,0,0,0,0,2516,3734,8589,2907,1005,1026,432,538,5992,5437,5357,6069,3490,0,3508,6792,61012
23447,45820,664,895,175,42,135,59,175,109,616,813,1861,2461,48,0,0,0,0,0,78,0,5387,4628,9432,4076,4966,4823,2157,2100,2661,1942,2120,2672,0,3490,7921,11996,59108
33184,60341,1582,1708,444,82,1218,1040,2585,1423,100,405,158,1112,91,3,0,0,5996,3694,7202,6425,3,0,5303,0,1133,1549,519,582,6123,4140,4325,0,2672,6069,815,1195,1033031
28078,52731,519,1028,237,55,1020,976,1984,1145,67,157,126,925,86,0,0,0,3994,4848,3832,4976,0,0,5379,0,1061,1100,473,537,5157,3751,0,4325,2120,5357,593,828,1583735
25950,47318,610,1069,300,62,1139,1267,1785,623,76,232,106,705,77,0,1,0,5387,4631,4183,2700,0,26,4488,0,823,912,310,479,3988,0,3751,4140,1942,5437,608,865,1022851
34135,63358,1080,2042,561,102,1188,912,2623,1622,109,255,176,837,65,0,0,0,6725,6394,5227,5793,0,24,5492,27,1295,1492,519,834,0,3988,5157,6123,2661,5992,900,1393,627391
16902,32236,1400,1582,1096,600,218,69,110,39,96,262,102,988,3379,3115,3064,1520,24,0,0,0,0,0,4471,0,5440,5918,2548,0,834,479,537,582,2100,538,731,1035,109854
20514,37479,1815,2466,1398,525,177,70,170,65,134,177,199,1112,3345,1472,4773,4388,0,0,6,0,0,0,5962,1,6674,5893,0,2548,519,310,473,519,2157,432,819,1160,263054
42504,84215,1902,5363,1828,1472,100,111,264,106,93,613,312,1499,5790,3945,8848,8613,24,0,48,0,24,48,15989,1,21516,0,5893,5918,1492,912,1100,1549,4823,1026,2317,2908,937988
44552,83534,2061,6216,1316,1592,195,98,247,125,132,419,248,1731,4988,6279,7313,9325,8,0,144,0,24,0,16970,14,0,21516,6674,5440,1295,823,1061,1133,4966,1005,1767,2423,1448887
13241,162675,193,961,216,1648,0,0,0,0,4802,4211,7289,4074,102,98,98,115,93,54,81,80,5251,2650,3036,0,14,1,1,0,27,0,0,0,4076,2907,4615,9205,5324
13743,169543,255,863,256,1789,28,2,0,8,2583,4280,8485,3382,175,117,120,77,111,90,68,63,3068,5921,0,3036,16970,15989,5962,4471,5492,4488,5379,5303,9432,8589,18093,18189,8837
13719,166543,301,882,175,1861,43,0,0,8,3802,4432,8561,5012,215,129,76,63,57,115,144,70,5065,0,5921,2650,0,48,0,0,24,26,0,0,4628,3734,6010,7340,7221
14298,174261,355,917,254,1814,22,0,0,43,4712,2365,9077,4210,182,92,152,117,79,124,72,105,0,5065,3068,5251,24,24,0,0,0,0,0,3,5387,2516,4209,9365,6578
12995,161742,261,792,226,1716,5557,2704,8017,3071,4,60,0,320,203,94,251,125,3356,4360,4636,0,105,70,63,80,0,0,0,0,5793,2700,4976,6425,0,0,0,24,5952
13907,162643,229,1023,212,1812,3469,4009,7369,4868,7,53,83,340,196,102,164,126,6558,4037,0,4636,72,144,68,81,144,48,6,0,5227,4183,3832,7202,78,0,75,48,6961
14323,163029,289,769,196,1943,4581,5087,7193,2706,16,66,3,428,152,84,130,101,8323,0,4037,4360,124,115,90,54,0,0,0,0,6394,4631,4848,3694,0,0,0,0,5829
16345,185585,313,1075,232,2146,5013,3340,9150,6358,1,58,32,400,177,120,80,112,0,8323,6558,3356,79,57,111,93,8,24,0,24,6725,5387,3994,5996,0,0,24,24,8559
17990,205890,5610,15389,5248,5069,0,0,3,0,1,0,0,80,9060,5703,10253,0,112,101,126,125,117,63,77,115,9325,8613,4388,1520,0,0,0,0,0,0,0,0,10704
123980,220568,5540,12308,6805,4155,14,12,0,0,1,2,0,40,4809,5222,0,10253,80,130,164,251,152,76,120,98,7313,8848,4773,3064,0,1,0,0,0,0,0,0,7521
10610,148574,2271,8215,3478,3682,0,0,18,0,1,0,8,80,1926,0,5222,5703,120,84,102,94,92,129,117,98,6279,3945,1472,3115,0,0,0,3,0,0,0,0,4143
11726,139798,4526,10925,2726,4202,29,39,62,38,34,28,77,118,0,1926,4809,9060,177,152,196,203,182,215,175,102,4988,5790,3345,3379,65,77,86,91,48,83,90,159,9424
