405713104,379445438,420098754,126846346,415530567,171706279,395353319,414693166,358673869,106570432,332650497,106202657,0
290998647,243777444,91693845,6675230859,122620695,9506549812,166721687,104025246,109674632,5088776771,826278575,0,106202657
344500586,358805922,353736718,433256252,446809141,1466427187,312793688,280379465,429052474,580311603,0,826278575,332650497
214559882,178665584,195758921,1614754046,123393670,3123439103,166575198,104702859,111566479,0,580311603,5088776771,106570432
931467134,496012894,371600862,237943964,345732339,222883941,345516332,345318412,0,111566479,429052474,109674632,358673869
486243876,403747355,357572852,124262197,376316400,181184343,475074074,0,345318412,104702859,280379465,104025246,414693166
497243692,392172591,394069242,185811986,318390380,249174313,0,475074074,345516332,166575198,312793688,166721687,395353319
562157379,195479960,196530260,3191382319,211694782,0,249174313,181184343,222883941,3123439103,1466427187,9506549812,171706279
689968427,370368340,436428961,143425780,0,211694782,318390380,376316400,345732339,123393670,446809141,122620695,415530567
257881423,110277887,245347533,0,143425780,3191382319,185811986,124262197,237943964,1614754046,433256252,6675230859,126846346
1484334833,438417409,0,245347533,436428961,196530260,394069242,357572852,371600862,195758921,353736718,91693845,420098754
1204181990,0,438417409,110277887,370368340,195479960,392172591,403747355,496012894,178665584,358805922,243777444,379445438
0,1204181990,1484334833,257881423,689968427,562157379,497243692,486243876,931467134,214559882,344500586,290998647,405713104

