                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   73087115 |   73853027 |   73828494 |   73848676 |   58249671 |   58258942 |   57899219 |   58247265 |   74478120 |   74476589 |   74445932 |   74438354
  Cycles                             |   31580710 |   31580710 |   31580710 |   31580710 |   23957780 |   23957780 |   23957780 |   23957780 |   31580710 |   31580710 |   31580710 |   31580710
  IPC                                |       2.31 |       2.34 |       2.34 |       2.34 |       2.43 |       2.43 |       2.42 |       2.43 |       2.36 |       2.36 |       2.36 |       2.36
  Time (ns)                          |   10889900 |   10889900 |   10889900 |   10889900 |   10889900 |   10889900 |   10889900 |   10889900 |   10889900 |   10889900 |   10889900 |   10889900
  Idle time (ns)                     |        525 |     418457 |     420703 |     421445 |     422189 |     422902 |     423645 |     424359 |     425102 |     425815 |     426559 |     427272
  Idle time (%)                      |       0.0% |       3.8% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4597238 |    4972986 |    4965964 |    4971727 |    3201817 |    3204495 |    3101692 |    3201293 |    7838475 |    7837892 |    7829277 |    7827103
  num incorrect                      |     108820 |      91918 |      91927 |      91930 |      76587 |      76566 |      76587 |      76542 |      76673 |      76708 |      76674 |      76680
  misprediction rate                 |      2.31% |      1.81% |      1.82% |      1.82% |      2.34% |      2.33% |      2.41% |      2.34% |      0.97% |      0.97% |      0.97% |      0.97%
  mpki                               |       1.49 |       1.24 |       1.25 |       1.24 |       1.31 |       1.31 |       1.32 |       1.31 |       1.03 |       1.03 |       1.03 |       1.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187347 |    6048504 |    6048511 |    6048511 |    5040877 |    5040876 |    5040875 |    5040779 |    5040850 |    5040944 |    5040850 |    5040854
    num misses                       |        304 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   22178638 |   21955918 |   21952431 |   21955314 |   17826235 |   17827544 |   17776159 |   17825564 |   20144512 |   20144598 |   20139913 |   20138843
    num misses                       |      23928 |      20997 |      20371 |      20462 |      17941 |      17449 |      17239 |      17550 |      17612 |      17381 |      17436 |      17786
    miss rate                        |      0.11% |      0.10% |      0.09% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.33 |       0.28 |       0.28 |       0.28 |       0.31 |       0.30 |       0.30 |       0.30 |       0.24 |       0.23 |       0.23 |       0.24
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      24232 |      21025 |      20399 |      20490 |      17969 |      17477 |      17267 |      17578 |      17640 |      17409 |      17464 |      17814
    num misses                       |       4984 |       3803 |       3802 |       3816 |       3236 |       3238 |       3153 |       3198 |       3247 |       3224 |       3261 |       3252
    miss rate                        |     20.57% |     18.09% |     18.64% |     18.62% |     18.01% |     18.53% |     18.26% |     18.19% |     18.41% |     18.52% |     18.67% |     18.26%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6187347 |    6048504 |    6048511 |    6048511 |    5040877 |    5040876 |    5040875 |    5040779 |    5040850 |    5040944 |    5040850 |    5040854
    num cache misses                 |       9600 |        872 |       1137 |        431 |       1658 |       1772 |       1752 |       1749 |        459 |        477 |        896 |        540
    miss rate                        |      0.16% |      0.01% |      0.02% |      0.01% |      0.03% |      0.04% |      0.03% |      0.03% |      0.01% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.13 |       0.01 |       0.02 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   22178638 |   21955918 |   21952431 |   21955314 |   17826235 |   17827544 |   17776159 |   17825564 |   20144512 |   20144598 |   20139913 |   20138843
    num cache misses                 |    2106006 |    2094388 |    2093713 |    2095787 |    2051643 |    2049816 |    2051856 |    2051864 |    1744201 |    1744016 |    1746202 |    1744941
    miss rate                        |      9.50% |      9.54% |      9.54% |      9.55% |     11.51% |     11.50% |     11.54% |     11.51% |      8.66% |      8.66% |      8.67% |      8.66%
    mpki                             |      28.82 |      28.36 |      28.36 |      28.38 |      35.22 |      35.18 |      35.44 |      35.23 |      23.42 |      23.42 |      23.46 |      23.44
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2118903 |    2097232 |    2096826 |    2098192 |    2054943 |    2053232 |    2055256 |    2055254 |    1748293 |    1748137 |    1750737 |    1749123
    num cache misses                 |     139711 |     112800 |     121144 |     117694 |     186147 |     186432 |     186338 |     186500 |      87772 |      88038 |      91432 |      90442
    miss rate                        |      6.59% |      5.38% |      5.78% |      5.61% |      9.06% |      9.08% |      9.07% |      9.07% |      5.02% |      5.04% |      5.22% |      5.17%
    mpki                             |       1.91 |       1.53 |       1.64 |       1.59 |       3.20 |       3.20 |       3.22 |       3.20 |       1.18 |       1.18 |       1.23 |       1.21
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
