                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938562354 |    60215271 |    59872857 |    59820206 |    59767932 |    59773379 |    59618306 |    59848736 |    59646085 |    60178332 |    59451707 |    59911924 |    60127581 |    60190659 |    59290407 |    59715070
  Cycles                             |  3393783140 |  3393783140 |  3393783140 |  3393783140 |  4473623230 |  4473623230 |  4473623230 |  4473623230 |  3393783140 |  3393783140 |  3393783140 |  3393783140 |  4473623230 |  4473623230 |  4473623230 |  4473623230
  IPC                                |        1.16 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01
  Time (ns)                          |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700 |  1542628700
  Idle time (ns)                     |    26099476 |  1517378386 |  1517541058 |  1517552921 |  1519096909 |  1519104815 |  1519178150 |  1519082905 |  1517584301 |  1517356350 |  1517685585 |  1517481222 |  1518909943 |  1518902819 |  1519263571 |  1519068642
  Idle time (%)                      |        1.7% |       98.4% |       98.4% |       98.4% |       98.5% |       98.5% |       98.5% |       98.5% |       98.4% |       98.4% |       98.4% |       98.4% |       98.5% |       98.5% |       98.5% |       98.5%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169627595 |     1162869 |     1161693 |     1157123 |     1157183 |     1156343 |     1158207 |     1163609 |     1153611 |     1160986 |     1150761 |     1157292 |     1160681 |     1168364 |     1148546 |     1158788
  num incorrect                      |     6053030 |       39132 |       39467 |       38931 |       39179 |       39322 |       39271 |       39961 |       39194 |       39087 |       39156 |       39136 |       38965 |       39406 |       39406 |       39541
  misprediction rate                 |       3.45% |       3.26% |       3.29% |       3.25% |       3.27% |       3.29% |       3.28% |       3.32% |       3.29% |       3.26% |       3.29% |       3.27% |       3.25% |       3.26% |       3.32% |       3.30%
  mpki                               |        1.54 |        0.65 |        0.66 |        0.65 |        0.66 |        0.66 |        0.66 |        0.67 |        0.66 |        0.65 |        0.66 |        0.65 |        0.65 |        0.65 |        0.66 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773983295 |     9325012 |     9271944 |     9265959 |     9256624 |     9258721 |     9233780 |     9266900 |     9238672 |     9320936 |     9207613 |     9279076 |     9312457 |     9321229 |     9183484 |     9248707
    num misses                       |         198 |          47 |          48 |          43 |          43 |          43 |          47 |          47 |          43 |          44 |          43 |          43 |          43 |          47 |          43 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331219326 |    38067316 |    37833980 |    37814318 |    37776957 |    37787414 |    37670929 |    37806624 |    37708501 |    38050915 |    37574664 |    37878610 |    38013892 |    38032147 |    37474822 |    37735098
    num misses                       |    13411122 |      400111 |      392296 |      392605 |      398045 |      403520 |      391885 |      406396 |      401766 |      398391 |      397303 |      405989 |      394489 |      398422 |      386657 |      394151
    miss rate                        |       0.58% |       1.05% |       1.04% |       1.04% |       1.05% |       1.07% |       1.04% |       1.07% |       1.07% |       1.05% |       1.06% |       1.07% |       1.04% |       1.05% |       1.03% |       1.04%
    mpki                             |        3.41 |        6.64 |        6.55 |        6.56 |        6.66 |        6.75 |        6.57 |        6.79 |        6.74 |        6.62 |        6.68 |        6.78 |        6.56 |        6.62 |        6.52 |        6.60
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13411320 |      400158 |      392344 |      392648 |      398088 |      403563 |      391932 |      406443 |      401809 |      398435 |      397346 |      406032 |      394532 |      398469 |      386700 |      394198
    num misses                       |     6421559 |      207907 |      205401 |      206032 |      205560 |      205776 |      204479 |      206263 |      205481 |      207257 |      204804 |      206647 |      206938 |      207058 |      203087 |      205495
    miss rate                        |      47.88% |      51.96% |      52.35% |      52.47% |      51.64% |      50.99% |      52.17% |      50.75% |      51.14% |      52.02% |      51.54% |      50.89% |      52.45% |      51.96% |      52.52% |      52.13%
    mpki                             |        1.63 |        3.45 |        3.43 |        3.44 |        3.44 |        3.44 |        3.43 |        3.45 |        3.45 |        3.44 |        3.44 |        3.45 |        3.44 |        3.44 |        3.43 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773983295 |     9325012 |     9271944 |     9265959 |     9256624 |     9258721 |     9233780 |     9266900 |     9238672 |     9320936 |     9207613 |     9279076 |     9312457 |     9321229 |     9183484 |     9248707
    num cache misses                 |     2966745 |        3398 |        3386 |        3300 |        1266 |        1257 |        1383 |        1378 |        3236 |        3343 |        3258 |        3282 |        1287 |        1378 |        1207 |        1326
    miss rate                        |       0.38% |       0.04% |       0.04% |       0.04% |       0.01% |       0.01% |       0.01% |       0.01% |       0.04% |       0.04% |       0.04% |       0.04% |       0.01% |       0.01% |       0.01% |       0.01%
    mpki                             |        0.75 |        0.06 |        0.06 |        0.06 |        0.02 |        0.02 |        0.02 |        0.02 |        0.05 |        0.06 |        0.05 |        0.05 |        0.02 |        0.02 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331219326 |    38067316 |    37833980 |    37814318 |    37776957 |    37787414 |    37670929 |    37806624 |    37708501 |    38050915 |    37574664 |    37878610 |    38013892 |    38032147 |    37474822 |    37735098
    num cache misses                 |    22153565 |      390396 |      386799 |      387168 |      381772 |      382171 |      380637 |      382361 |      385244 |      389565 |      384275 |      387458 |      384695 |      384947 |      377926 |      381425
    miss rate                        |       0.95% |       1.03% |       1.02% |       1.02% |       1.01% |       1.01% |       1.01% |       1.01% |       1.02% |       1.02% |       1.02% |       1.02% |       1.01% |       1.01% |       1.01% |       1.01%
    mpki                             |        5.62 |        6.48 |        6.46 |        6.47 |        6.39 |        6.39 |        6.38 |        6.39 |        6.46 |        6.47 |        6.46 |        6.47 |        6.40 |        6.40 |        6.37 |        6.39
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    26337841 |      394611 |      390971 |      391244 |      383804 |      384193 |      382792 |      384517 |      389282 |      393744 |      388363 |      391556 |      386807 |      387134 |      379933 |      383535
    num cache misses                 |    15632401 |      332972 |      329643 |      329966 |      274136 |      274914 |      273768 |      274600 |      328434 |      332098 |      327012 |      330250 |      276643 |      277007 |      271754 |      274617
    miss rate                        |      59.35% |      84.38% |      84.31% |      84.34% |      71.43% |      71.56% |      71.52% |      71.41% |      84.37% |      84.34% |      84.20% |      84.34% |      71.52% |      71.55% |      71.53% |      71.60%
    mpki                             |        3.97 |        5.53 |        5.51 |        5.52 |        4.59 |        4.60 |        4.59 |        4.59 |        5.51 |        5.52 |        5.50 |        5.51 |        4.60 |        4.60 |        4.58 |        4.60
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16850999 |      333789 |      330429 |      330742 |      274901 |      275675 |      274540 |      275376 |      329236 |      332934 |      327841 |      331065 |      277467 |      277815 |      272554 |      275399
    num cache misses                 |     4153576 |      134681 |      132863 |      133264 |      132772 |      132399 |      131944 |      132308 |      125582 |      126139 |      124303 |      125180 |      125343 |      125061 |      122920 |      124382
    miss rate                        |      24.65% |      40.35% |      40.21% |      40.29% |      48.30% |      48.03% |      48.06% |      48.05% |      38.14% |      37.89% |      37.92% |      37.81% |      45.17% |      45.02% |      45.10% |      45.16%
    mpki                             |        1.05 |        2.24 |        2.22 |        2.23 |        2.22 |        2.22 |        2.21 |        2.21 |        2.11 |        2.10 |        2.09 |        2.09 |        2.08 |        2.08 |        2.07 |        2.08
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     3440412 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     3440289 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     3357953 |       31687 |       31647 |       31640 |       31023 |       30549 |       30640 |       30774 |       32253 |       32479 |       31658 |       32184 |       31589 |       31178 |       31165 |       31401
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      103508 |       77944 |       76721 |       77008 |       62527 |       62584 |       62294 |       62431 |       70300 |       70727 |       70163 |       70385 |       59037 |       59280 |       57862 |       58844
