                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1702581175 |  1690361973 |  1718787297 |  1719925627 |  1840134927 |  1840227462 |  1863310877 |  1863913489 |  1750753408 |  1758601471 |  1741192278 |  1735671132 |  1843465933 |  1842490170 |  1839807113 |  1844129663
  Cycles                             |   642916200 |   642916200 |   642916200 |   642916200 |   857221600 |   857221600 |   857221600 |   857221600 |   642916200 |   642916200 |   642916200 |   642916200 |   857221600 |   857221600 |   857221600 |   857221600
  IPC                                |        2.65 |        2.63 |        2.67 |        2.68 |        2.15 |        2.15 |        2.17 |        2.17 |        2.72 |        2.74 |        2.71 |        2.70 |        2.15 |        2.15 |        2.15 |        2.15
  Time (ns)                          |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400 |   214305400
  Idle time (ns)                     |         312 |      330536 |      332152 |      333474 |      334796 |      336185 |      337670 |      339292 |      340905 |      342428 |      343904 |      345337 |      346766 |      348211 |      349622 |      351091
  Idle time (%)                      |        0.0% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2% |        0.2%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    14500957 |    11120036 |    24250613 |    24629659 |    64700257 |    64731106 |   343025950 |   343226820 |   307370820 |   309986843 |   304183780 |   302343397 |   338275026 |   337949560 |   337055416 |   338496264
  num incorrect                      |       39306 |       31849 |       27977 |       27775 |       27970 |       27968 |       18662 |       18663 |       18257 |       18257 |       18256 |       18257 |       18256 |       18461 |       18257 |       18258
  misprediction rate                 |       0.27% |       0.29% |       0.12% |       0.11% |       0.04% |       0.04% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158385689 |   157995645 |   157003430 |   157003432 |   157003430 |   157003430 |    79676210 |    79676208 |    79017830 |    79017828 |    79017828 |    79017828 |    79017828 |    79017832 |    79017830 |    79017829
    num misses                       |         281 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   777726023 |   774388250 |   775685407 |   775876130 |   795909328 |   795924747 |   558781840 |   558882274 |   538165286 |   539473292 |   536571760 |   535651569 |   553617383 |   553454768 |   553007584 |   553728009
