                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   91519313 |   91958736 |   91939231 |   91970143 |          0 |          0 |          0 |          0 |   91716657 |   91750090 |   91756772 |   91767936 |          0 |          0 |          0 |          0
  Cycles                             |   39283400 |   39283400 |   39283400 |   39283400 |   29801200 |   29801200 |   29801200 |   29801200 |   39283400 |   39283400 |   39283400 |   39283400 |   29801200 |   29801200 |   29801200 |   29801200
  IPC                                |       2.33 |       2.34 |       2.34 |       2.34 |       0.00 |       0.00 |       0.00 |       0.00 |       2.33 |       2.34 |       2.34 |       2.34 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000 |   13546000
  Idle time (ns)                     |        388 |     418788 |     420985 |     421721 |   13546000 |   13546000 |   13546000 |   13546000 |     422464 |     423178 |     423932 |     424634 |   13546000 |   13546000 |   13546000 |   13546000
  Idle time (%)                      |       0.0% |       3.1% |       3.1% |       3.1% |     100.0% |     100.0% |     100.0% |     100.0% |       3.1% |       3.1% |       3.1% |       3.1% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4493506 |    4770197 |    4764664 |    4773490 |          0 |          0 |          0 |          0 |    4701066 |    4710618 |    4712537 |    4715578 |          0 |          0 |          0 |          0
  num incorrect                      |     139018 |     122373 |     122356 |     122359 |          0 |          0 |          0 |          0 |     122359 |     122359 |     122352 |     122367 |          0 |          0 |          0 |          0
  misprediction rate                 |      3.00% |      2.50% |      2.50% |      2.50% |      0.00% |      0.00% |      0.00% |      0.00% |      2.54% |      2.53% |      2.53% |      2.53% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       1.52 |       1.33 |       1.33 |       1.33 |       0.00 |       0.00 |       0.00 |       0.00 |       1.33 |       1.33 |       1.33 |       1.33 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8200952 |    8064367 |    8064351 |    8064355 |          0 |          0 |          0 |          0 |    8064355 |    8064355 |    8064351 |    8064459 |          0 |          0 |          0 |          0
    num misses                       |        304 |         28 |         28 |         28 |          0 |          0 |          0 |          0 |         28 |         28 |         28 |         28 |          0 |          0 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   28597648 |   28342539 |   28339690 |   28344118 |          0 |          0 |          0 |          0 |   28307906 |   28312682 |   28313625 |   28315562 |          0 |          0 |          0 |          0
    num misses                       |      29965 |      27171 |      26925 |      27806 |          0 |          0 |          0 |          0 |      27296 |      27282 |      27804 |      27795 |          0 |          0 |          0 |          0
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.00% |      0.00% |      0.00% |      0.00% |      0.10% |      0.10% |      0.10% |      0.10% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.33 |       0.30 |       0.29 |       0.30 |       0.00 |       0.00 |       0.00 |       0.00 |       0.30 |       0.30 |       0.30 |       0.30 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      30269 |      27199 |      26953 |      27834 |          0 |          0 |          0 |          0 |      27324 |      27310 |      27832 |      27823 |          0 |          0 |          0 |          0
    num misses                       |       6086 |       4992 |       5055 |       5099 |          0 |          0 |          0 |          0 |       5011 |       4943 |       4999 |       5023 |          0 |          0 |          0 |          0
    miss rate                        |     20.11% |     18.35% |     18.75% |     18.32% |      0.00% |      0.00% |      0.00% |      0.00% |     18.34% |     18.10% |     17.96% |     18.05% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00 |       0.05 |       0.05 |       0.05 |       0.05 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8200952 |    8064367 |    8064351 |    8064355 |          0 |          0 |          0 |          0 |    8064355 |    8064355 |    8064351 |    8064459 |          0 |          0 |          0 |          0
    num cache misses                 |      10090 |       1209 |       1212 |       1231 |          0 |          0 |          0 |          0 |       1192 |       1248 |       1230 |       1154 |          0 |          0 |          0 |          0
    miss rate                        |      0.12% |      0.01% |      0.02% |      0.02% |       inf% |       inf% |       inf% |       inf% |      0.01% |      0.02% |      0.02% |      0.01% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.11 |       0.01 |       0.01 |       0.01 |        inf |        inf |        inf |        inf |       0.01 |       0.01 |       0.01 |       0.01 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   28597648 |   28342539 |   28339690 |   28344118 |          0 |          0 |          0 |          0 |   28307906 |   28312682 |   28313625 |   28315562 |          0 |          0 |          0 |          0
    num cache misses                 |    2802750 |    2792183 |    2791403 |    2792237 |          0 |          0 |          0 |          0 |    2792092 |    2788511 |    2791486 |    2791953 |          0 |          0 |          0 |          0
    miss rate                        |      9.80% |      9.85% |      9.85% |      9.85% |       inf% |       inf% |       inf% |       inf% |      9.86% |      9.85% |      9.86% |      9.86% |       inf% |       inf% |       inf% |       inf%
    mpki                             |      30.62 |      30.36 |      30.36 |      30.36 |        inf |        inf |        inf |        inf |      30.44 |      30.39 |      30.42 |      30.42 |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2818340 |    2797579 |    2796796 |    2797652 |          0 |          0 |          0 |          0 |    2797499 |    2793982 |    2796934 |    2797330 |          0 |          0 |          0 |          0
    num cache misses                 |     243132 |     224411 |     224670 |     226111 |          0 |          0 |          0 |          0 |     221756 |     219439 |     224354 |     224487 |          0 |          0 |          0 |          0
    miss rate                        |      8.63% |      8.02% |      8.03% |      8.08% |       inf% |       inf% |       inf% |       inf% |      7.93% |      7.85% |      8.02% |      8.03% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       2.66 |       2.44 |       2.44 |       2.46 |        inf |        inf |        inf |        inf |       2.42 |       2.39 |       2.45 |       2.45 |        inf |        inf |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     310071 |     288845 |     289430 |     290463 |          0 |          0 |          0 |          0 |     287619 |     285607 |     290245 |     290491 |          0 |          0 |          0 |          0
    num cache misses                 |      98535 |      88815 |      88662 |      89185 |          0 |          0 |          0 |          0 |      89219 |      89189 |      89038 |      89525 |          0 |          0 |          0 |          0
    miss rate                        |     31.78% |     30.75% |     30.63% |     30.70% |       inf% |       inf% |       inf% |       inf% |     31.02% |     31.23% |     30.68% |     30.82% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.08 |       0.97 |       0.96 |       0.97 |        inf |        inf |        inf |        inf |       0.97 |       0.97 |       0.97 |       0.98 |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      97537 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      87738 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   11912.71 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |   13997.43 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   11851.45 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |   13936.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5315 |         47 |         45 |         40 |          0 |          0 |          0 |          0 |         73 |         54 |         45 |         58 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      62420 |      62643 |      62544 |      63051 |          0 |          0 |          0 |          0 |      62950 |      62940 |      62843 |      63347 |          0 |          0 |          0 |          0
