                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938554934 |   326615653 |   325974427 |   326772719 |   326657052 |   326519280 |   326306139 |   326355009 |   325726820 |   326952617 |   326673894 |   326561871 |           0 |           0 |           0 |           0
  Cycles                             |  4571242160 |  4571242160 |  4571242160 |  4571242160 |  3467838880 |  3467838880 |  3467838880 |  3467838880 |  4571242160 |  4571242160 |  4571242160 |  4571242160 |  3467838880 |  3467838880 |  3467838880 |  3467838880
  IPC                                |        0.86 |        0.07 |        0.07 |        0.07 |        0.09 |        0.09 |        0.09 |        0.09 |        0.07 |        0.07 |        0.07 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400 |  1576290400
  Idle time (ns)                     |   134391616 |  1451568256 |  1451748706 |  1451574697 |  1443186310 |  1443245303 |  1443362301 |  1443342419 |  1451350379 |  1450850725 |  1450866951 |  1450901824 |  1576290400 |  1576290400 |  1576290400 |  1576290400
  Idle time (%)                      |        8.5% |       92.1% |       92.1% |       92.1% |       91.6% |       91.6% |       91.6% |       91.6% |       92.1% |       92.0% |       92.0% |       92.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169571805 |     6339921 |     6325778 |     6336273 |     6330999 |     6333746 |     6337977 |     6337590 |     6339094 |     6348549 |     6337177 |     6333878 |           0 |           0 |           0 |           0
  num incorrect                      |     6107513 |      211955 |      211263 |      211074 |      210739 |      210832 |      212276 |      211308 |      212682 |      210970 |      210790 |      210840 |           0 |           0 |           0 |           0
  misprediction rate                 |       3.48% |       3.24% |       3.23% |       3.22% |       3.22% |       3.22% |       3.24% |       3.23% |       3.25% |       3.22% |       3.22% |       3.22% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        1.55 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982077 |    50594336 |    50494854 |    50617992 |    50601954 |    50582724 |    50548756 |    50553383 |    50459494 |    50646733 |    50605960 |    50589748 |           0 |           0 |           0 |           0
    num misses                       |         196 |          47 |          48 |          47 |          44 |          47 |          48 |          48 |          48 |          48 |          48 |          49 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216022 |   206426664 |   206017288 |   206538543 |   206482503 |   206377802 |   206215394 |   206238033 |   205816734 |   206629846 |   206486356 |   206415429 |           0 |           0 |           0 |           0
    num misses                       |    14055499 |     2207209 |     2186170 |     2219807 |     2198630 |     2237443 |     2286139 |     2232835 |     2204710 |     2204971 |     2192392 |     2189617 |           0 |           0 |           0 |           0
    miss rate                        |       0.60% |       1.07% |       1.06% |       1.07% |       1.06% |       1.08% |       1.11% |       1.08% |       1.07% |       1.07% |       1.06% |       1.06% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        3.57 |        6.76 |        6.71 |        6.79 |        6.73 |        6.85 |        7.01 |        6.84 |        6.77 |        6.74 |        6.71 |        6.71 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
