                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11     | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |     9183179 |   667216771 |   188535035 |   192438877 |          0 |  633364384 |  623845055 |  201573803 |   205064250 |    10206858 |    84314337 |   595660364 |   10188978 |   84739887 |   84062986 |  649688514
  Cycles                             |  1050189760 |  1050189760 |  1050189760 |  1050189760 |  796695680 |  796695680 |  796695680 |  796695680 |  1050189760 |  1050189760 |  1050189760 |  1050189760 |  796695680 |  796695680 |  796695680 |  796695680
  IPC                                |        0.01 |        0.64 |        0.18 |        0.18 |       0.00 |       0.79 |       0.78 |       0.25 |        0.20 |        0.01 |        0.08 |        0.57 |       0.01 |       0.11 |       0.11 |       0.82
  Time (ns)                          |   362134400 |   362134400 |   362134400 |   362134400 |  362134400 |  362134400 |  362134400 |  362134400 |   362134400 |   362134400 |   362134400 |   362134400 |  362134400 |  362134400 |  362134400 |  362134400
  Idle time (ns)                     |   359149674 |   182666375 |   333172035 |   332579466 |  362134400 |  184103620 |  184738782 |  325417729 |   332145168 |   357116730 |   312411484 |    10738024 |  357970615 |  312118769 |  312484057 |  182844242
  Idle time (%)                      |       99.2% |       50.4% |       92.0% |       91.8% |     100.0% |      50.8% |      51.0% |      89.9% |       91.7% |       98.6% |       86.3% |        3.0% |      98.9% |      86.2% |      86.3% |      50.5%
Branch predictor stats               |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  num correct                        |      928849 |    79151318 |      291314 |      291628 |          0 |   75618407 |   74627020 |     301826 |      302962 |      388931 |     4237547 |    29949923 |    1380717 |    4259808 |    4224766 |   77474337
  num incorrect                      |       16748 |     3451646 |        5086 |        5221 |          0 |    3384236 |    3395972 |       5180 |        5171 |         727 |         623 |        3985 |      10515 |        632 |        627 |    3293887
  misprediction rate                 |       1.77% |       4.18% |       1.72% |       1.76% |      0.00% |      4.28% |      4.35% |      1.69% |       1.68% |       0.19% |       0.01% |       0.01% |      0.76% |      0.01% |      0.01% |      4.08%
  mpki                               |        1.82 |        5.17 |        0.03 |        0.03 |       0.00 |       5.34 |       5.44 |       0.03 |        0.03 |        0.07 |        0.01 |        0.01 |       1.03 |       0.01 |       0.01 |       5.07
TLB Summary                          |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  I-TLB                              |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |     1230056 |    75809089 |    10618643 |    10830483 |          0 |   71964285 |   70954393 |   11339664 |    11529713 |      961724 |     6367472 |    45007803 |    1592319 |    6403030 |    6347430 |   73419741
    num misses                       |          41 |          40 |          39 |          39 |          0 |         41 |         41 |         39 |          39 |          35 |          33 |          35 |        112 |         32 |         32 |         48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.01% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |     5057079 |   331468446 |    44132273 |    45011426 |          0 |  312237376 |  305313864 |   47126462 |    47918370 |     8620502 |    56848742 |   401610685 |    5051284 |   57127176 |   56681745 |  323145551
    num misses                       |        6955 |       37641 |        4228 |        4319 |          0 |      36496 |      46493 |       4448 |        4632 |       10556 |         597 |        4146 |      24154 |        623 |        605 |      40918
    miss rate                        |       0.14% |       0.01% |       0.01% |       0.01% |      0.00% |      0.01% |      0.02% |      0.01% |       0.01% |       0.12% |       0.00% |       0.00% |      0.48% |      0.00% |      0.00% |      0.01%
    mpki                             |        0.76 |        0.06 |        0.02 |        0.02 |       0.00 |       0.06 |       0.07 |       0.02 |        0.02 |        1.03 |        0.01 |        0.01 |       2.37 |       0.01 |       0.01 |       0.06
  L2 TLB                             |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |        6996 |       37681 |        4267 |        4358 |          0 |      36537 |      46534 |       4487 |        4671 |       10591 |         630 |        4181 |      24266 |        655 |        637 |      40966
    num misses                       |        3960 |        3539 |        3303 |        3359 |          0 |       3419 |       3321 |       3413 |        3488 |       10524 |         617 |        3924 |       9482 |        623 |        622 |       3557
    miss rate                        |      56.60% |       9.39% |      77.41% |      77.08% |      0.00% |      9.36% |      7.14% |     76.06% |      74.67% |      99.37% |      97.94% |      93.85% |     39.08% |     95.11% |     97.65% |      8.68%
    mpki                             |        0.43 |        0.01 |        0.02 |        0.02 |       0.00 |       0.01 |       0.01 |       0.02 |        0.02 |        1.03 |        0.01 |        0.01 |       0.93 |       0.01 |       0.01 |       0.01
Cache Summary                        |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  Cache L1-I                         |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |     1230056 |    75809089 |    10618643 |    10830483 |          0 |   71964285 |   70954393 |   11339664 |    11529713 |      961724 |     6367472 |    45007803 |    1592319 |    6403030 |    6347430 |   73419741
    num cache misses                 |         569 |       28176 |        2284 |        2109 |          0 |      37556 |      37688 |       4247 |        2343 |         523 |         396 |        1468 |       2078 |        661 |        645 |      35424
    miss rate                        |       0.05% |       0.04% |       0.02% |       0.02% |       inf% |      0.05% |      0.05% |      0.04% |       0.02% |       0.05% |       0.01% |       0.00% |      0.13% |      0.01% |      0.01% |      0.05%
