                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3677943994 |  3681714950 |  3681881628 |  3681799702 |  3678494700 |  3681983371 |  3682793361 |  3682955221
  Cycles                             |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700
  IPC                                |        2.89 |        2.89 |        2.89 |        2.89 |        2.89 |        2.89 |        2.89 |        2.89
  Time (ns)                          |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700 |  1272216700
  Idle time (ns)                     |         244 |      526083 |      526858 |      527426 |      527878 |      528288 |      528703 |      529103
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   186972707 |   188389648 |   188445225 |   188417897 |   187316197 |   188479346 |   188749186 |   188803165
  num incorrect                      |     1211558 |     1202254 |     1202248 |     1202258 |     1202253 |     1202242 |     1202260 |     1202240
  misprediction rate                 |       0.64% |       0.63% |       0.63% |       0.63% |       0.64% |       0.63% |       0.63% |       0.63%
  mpki                               |        0.33 |        0.33 |        0.33 |        0.33 |        0.33 |        0.33 |        0.33 |        0.33
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   438024569 |   437907373 |   437907365 |   437907375 |   437907373 |   437907180 |   437907297 |   437907290
    num misses                       |         227 |          25 |          25 |          25 |          25 |          25 |          25 |          25
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1180452373 |  1180839901 |  1180867671 |  1180854030 |  1180303258 |  1180884266 |  1181019507 |  1181046477
    num misses                       |     1852181 |     1878744 |     1880711 |     1842083 |     1880832 |     1876402 |     1868540 |     1842087
    miss rate                        |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16%
    mpki                             |        0.50 |        0.51 |        0.51 |        0.50 |        0.51 |        0.51 |        0.51 |        0.50
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1852408 |     1878769 |     1880736 |     1842108 |     1880857 |     1876427 |     1868565 |     1842112
    num misses                       |      382744 |      388096 |      383747 |      369025 |      397909 |      386116 |      378934 |      368620
    miss rate                        |      20.66% |      20.66% |      20.40% |      20.03% |      21.16% |      20.58% |      20.28% |      20.01%
    mpki                             |        0.10 |        0.11 |        0.10 |        0.10 |        0.11 |        0.10 |        0.10 |        0.10
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   438024569 |   437907373 |   437907365 |   437907375 |   437907373 |   437907180 |   437907297 |   437907290
    num cache misses                 |      431283 |      423563 |      417490 |      427271 |      427121 |      420551 |      427197 |      427310
    miss rate                        |       0.10% |       0.10% |       0.10% |       0.10% |       0.10% |       0.10% |       0.10% |       0.10%
    mpki                             |        0.12 |        0.12 |        0.11 |        0.12 |        0.12 |        0.11 |        0.12 |        0.12
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1180452373 |  1180839901 |  1180867671 |  1180854030 |  1180303258 |  1180884266 |  1181019507 |  1181046477
    num cache misses                 |   149255539 |   149319301 |   149317916 |   149317656 |   149317409 |   149317866 |   149319126 |   149320298
    miss rate                        |      12.64% |      12.65% |      12.64% |      12.64% |      12.65% |      12.64% |      12.64% |      12.64%
    mpki                             |       40.58 |       40.56 |       40.55 |       40.56 |       40.59 |       40.55 |       40.55 |       40.54
  Cache L2                           |             |             |             |             |             |             |             |            
