                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  141126010 |  139457185 |  138958544 |  142265299 |  139519628 |  139492327 |  143434353 |  143496584 |  141265016 |  141304886 |  141648757 |  140844240 |  144934781 |  144110350 |  145589077 |  144368805
  Cycles                             |   88050000 |   66037500 |   66037500 |   88050000 |   66037500 |   66037500 |   88050000 |   88050000 |   66037500 |   66037500 |   66037500 |   66037500 |   88050000 |   88050000 |   88050000 |   88050000
  IPC                                |       1.60 |       2.11 |       2.10 |       1.62 |       2.11 |       2.11 |       1.63 |       1.63 |       2.14 |       2.14 |       2.14 |       2.13 |       1.65 |       1.64 |       1.65 |       1.64
  Time (ns)                          |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500 |   22012500
  Idle time (ns)                     |    1672471 |    1682266 |    1349129 |    1321145 |    1285453 |    1250546 |     972468 |     956474 |     845499 |     815368 |     623636 |     532522 |     359909 |     265243 |     264403 |     544842
  Idle time (%)                      |       7.6% |       7.6% |       6.1% |       6.0% |       5.8% |       5.7% |       4.4% |       4.3% |       3.8% |       3.7% |       2.8% |       2.4% |       1.6% |       1.2% |       1.2% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   25543989 |   24681158 |   24207564 |   25966989 |   25096631 |   25205366 |   26086118 |   26431722 |   25434994 |   25593409 |   24929721 |   24860200 |   26249082 |   26102715 |   26245272 |   26362958
  num incorrect                      |      92763 |      91916 |      99187 |     104594 |     106812 |     108309 |     112635 |     111872 |     112824 |     112562 |     114225 |     111323 |     109593 |     107200 |     104785 |      97329
  misprediction rate                 |      0.36% |      0.37% |      0.41% |      0.40% |      0.42% |      0.43% |      0.43% |      0.42% |      0.44% |      0.44% |      0.46% |      0.45% |      0.42% |      0.41% |      0.40% |      0.37%
  mpki                               |       0.66 |       0.66 |       0.71 |       0.74 |       0.77 |       0.78 |       0.79 |       0.78 |       0.80 |       0.80 |       0.81 |       0.79 |       0.76 |       0.74 |       0.72 |       0.67
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5270504 |    5304295 |    5455298 |    5223728 |    5254466 |    5245109 |    5406521 |    5336274 |    5473898 |    5442100 |    5759167 |    5700803 |    5673278 |    5716209 |    5863172 |    5637739
    num misses                       |        218 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   50990507 |   51042744 |   51324562 |   51005507 |   50470957 |   50294937 |   51495750 |   51075993 |   51008182 |   50816452 |   51865671 |   51466805 |   52114978 |   51791657 |   52477503 |   51607128
    num misses                       |      50416 |      50087 |      50687 |      48396 |      48794 |      48200 |      49103 |      48994 |      48291 |      48008 |      50063 |      51277 |      49745 |      49061 |      50023 |      46338
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.09% |      0.10% |      0.10% |      0.10% |      0.09% |      0.10% |      0.09%
    mpki                             |       0.36 |       0.36 |       0.36 |       0.34 |       0.35 |       0.35 |       0.34 |       0.34 |       0.34 |       0.34 |       0.35 |       0.36 |       0.34 |       0.34 |       0.34 |       0.32
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      50634 |      50114 |      50714 |      48423 |      48821 |      48227 |      49130 |      49021 |      48318 |      48035 |      50090 |      51304 |      49772 |      49088 |      50050 |      46365
    num misses                       |       1535 |        899 |        837 |        953 |        727 |        877 |        785 |        860 |       1496 |        813 |        790 |       1301 |       1162 |        750 |        830 |        845
    miss rate                        |      3.03% |      1.79% |      1.65% |      1.97% |      1.49% |      1.82% |      1.60% |      1.75% |      3.10% |      1.69% |      1.58% |      2.54% |      2.33% |      1.53% |      1.66% |      1.82%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5270504 |    5304295 |    5455298 |    5223728 |    5254466 |    5245109 |    5406521 |    5336274 |    5473898 |    5442100 |    5759167 |    5700803 |    5673278 |    5716209 |    5863172 |    5637739
    num cache misses                 |      14958 |      11387 |      11796 |       4451 |      11403 |      11325 |       2202 |        947 |      11359 |      11409 |      11314 |      11323 |       7531 |        533 |        633 |        488
    miss rate                        |      0.28% |      0.21% |      0.22% |      0.09% |      0.22% |      0.22% |      0.04% |      0.02% |      0.21% |      0.21% |      0.20% |      0.20% |      0.13% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.11 |       0.08 |       0.08 |       0.03 |       0.08 |       0.08 |       0.02 |       0.01 |       0.08 |       0.08 |       0.08 |       0.08 |       0.05 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   50990507 |   51042744 |   51324562 |   51005507 |   50470957 |   50294937 |   51495750 |   51075993 |   51008182 |   50816452 |   51865671 |   51466805 |   52114978 |   51791657 |   52477503 |   51607128
    num cache misses                 |   12690710 |   12964232 |   13191547 |   12702465 |   12614342 |   12616582 |   12795500 |   12519004 |   12693227 |   12544440 |   13067813 |   12883311 |   12855945 |   12686139 |   12903223 |   12581246
    miss rate                        |     24.89% |     25.40% |     25.70% |     24.90% |     24.99% |     25.09% |     24.85% |     24.51% |     24.88% |     24.69% |     25.20% |     25.03% |     24.67% |     24.49% |     24.59% |     24.38%
    mpki                             |      89.92 |      92.96 |      94.93 |      89.29 |      90.41 |      90.45 |      89.21 |      87.24 |      89.85 |      88.78 |      92.26 |      91.47 |      88.70 |      88.03 |      88.63 |      87.15
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12731722 |   12999394 |   13228168 |   12731169 |   12649688 |   12652088 |   12822477 |   12544678 |   12728921 |   12578841 |   13103447 |   12919408 |   12888644 |   12710736 |   12928194 |   12606332
    num cache misses                 |     450565 |    3024569 |    3057902 |     422476 |    2955309 |    2937244 |     406433 |     394958 |    2964436 |    2936964 |    3031556 |    3000474 |     470438 |     394990 |     397064 |     394800
    miss rate                        |      3.54% |     23.27% |     23.12% |      3.32% |     23.36% |     23.22% |      3.17% |      3.15% |     23.29% |     23.35% |     23.14% |     23.22% |      3.65% |      3.11% |      3.07% |      3.13%
    mpki                             |       3.19 |      21.69 |      22.01 |       2.97 |      21.18 |      21.06 |       2.83 |       2.75 |      20.98 |      20.78 |      21.40 |      21.30 |       3.25 |       2.74 |       2.73 |       2.73
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     479401 |    3048504 |    3082906 |     447252 |    2979378 |    2961640 |     431385 |     419766 |    2989335 |    2960134 |    3055995 |    3025350 |     496232 |     419635 |     421927 |     419573
    num cache misses                 |      66957 |      38881 |      39563 |      50259 |      39948 |      44039 |      57138 |      55917 |      46387 |      43567 |      43478 |      43099 |      52907 |      52277 |      50103 |      60343
    miss rate                        |     13.97% |      1.28% |      1.28% |     11.24% |      1.34% |      1.49% |     13.25% |     13.32% |      1.55% |      1.47% |      1.42% |      1.42% |     10.66% |     12.46% |     11.87% |     14.38%
    mpki                             |       0.47 |       0.28 |       0.28 |       0.35 |       0.29 |       0.32 |       0.40 |       0.39 |       0.33 |       0.31 |       0.31 |       0.31 |       0.37 |       0.36 |       0.34 |       0.42
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     253317 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     253784 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    5594.18 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    5599.77 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    5532.92 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    5538.52 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      14619 |       7958 |      11644 |       7129 |      10382 |      10486 |       7338 |       8078 |       8500 |       7471 |      10064 |      11786 |       7523 |       8165 |       7543 |       9813
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      32172 |      18877 |      17427 |      28304 |      19288 |      22565 |      35077 |      33312 |      24920 |      22761 |      22044 |      21825 |      30930 |      30165 |      27879 |      36233
