                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   46959916 |   49138721 |   57327758 |   56578097 |   55397492 |   55579539 |   56742894 |   56730298
  Cycles                             |   25112000 |   25112000 |   25112000 |   25112000 |   25112000 |   25112000 |   25112000 |   25112000
  IPC                                |       1.87 |       1.96 |       2.28 |       2.25 |       2.21 |       2.21 |       2.26 |       2.26
  Time (ns)                          |    6278000 |    6278000 |    6278000 |    6278000 |    6278000 |    6278000 |    6278000 |    6278000
  Idle time (ns)                     |        511 |     248178 |     249217 |     250046 |     250828 |     251649 |     252459 |     253268
  Idle time (%)                      |       0.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1449297 |    2637065 |   11690045 |   11440264 |   11367316 |   11427887 |   12205595 |   12201398
  num incorrect                      |      21782 |      12633 |       9092 |       9162 |       9183 |       9293 |       8059 |       8059
  misprediction rate                 |      1.48% |      0.48% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07% |      0.07%
  mpki                               |       0.46 |       0.26 |       0.16 |       0.16 |       0.17 |       0.17 |       0.14 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    4372628 |    4079844 |    2223858 |    2223858 |    2108422 |    2108423 |    2001833 |    2001832
    num misses                       |        208 |         33 |         33 |         33 |         33 |         33 |         33 |         33
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   20437003 |   19988300 |   15958415 |   15833166 |   15348078 |   15378420 |   15198925 |   15196824
    num misses                       |       7950 |       3257 |       2924 |       2624 |       3176 |       3533 |       1210 |       2776
    miss rate                        |      0.04% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02%
    mpki                             |       0.17 |       0.07 |       0.05 |       0.05 |       0.06 |       0.06 |       0.02 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8158 |       3290 |       2957 |       2657 |       3209 |       3566 |       1243 |       2809
    num misses                       |        596 |        153 |        132 |        132 |        133 |        131 |        129 |        128
    miss rate                        |      7.31% |      4.65% |      4.46% |      4.97% |      4.14% |      3.67% |     10.38% |      4.56%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    4372628 |    4079844 |    2223858 |    2223858 |    2108422 |    2108423 |    2001833 |    2001832
    num cache misses                 |      70207 |      49074 |      48659 |      48215 |      48191 |      48192 |      40124 |      40124
    miss rate                        |      1.61% |      1.20% |      2.19% |      2.17% |      2.29% |      2.29% |      2.00% |      2.00%
    mpki                             |       1.50 |       1.00 |       0.85 |       0.85 |       0.87 |       0.87 |       0.71 |       0.71
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   20437003 |   19988300 |   15958415 |   15833166 |   15348078 |   15378420 |   15198925 |   15196824
    num cache misses                 |    1061547 |     961789 |     521691 |     511898 |     474715 |     481305 |     429632 |     432040
    miss rate                        |      5.19% |      4.81% |      3.27% |      3.23% |      3.09% |      3.13% |      2.83% |      2.84%
    mpki                             |      22.61 |      19.57 |       9.10 |       9.05 |       8.57 |       8.66 |       7.57 |       7.62
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1178764 |    1057092 |     589752 |     582053 |     554378 |     551128 |     497458 |     498389
    num cache misses                 |     134155 |     109450 |      77671 |      83858 |     104481 |     103527 |      94268 |      87431
    miss rate                        |     11.38% |     10.35% |     13.17% |     14.41% |     18.85% |     18.78% |     18.95% |     17.54%
    mpki                             |       2.86 |       2.23 |       1.35 |       1.48 |       1.89 |       1.86 |       1.66 |       1.54
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     206473 |     186655 |     127513 |     128454 |     154065 |     143164 |     140080 |     120487
    num cache misses                 |      50178 |      25394 |      13518 |      38091 |      73386 |      23637 |      28316 |      33683
    miss rate                        |     24.30% |     13.60% |     10.60% |     29.65% |     47.63% |     16.51% |     20.21% |     27.96%
    mpki                             |       1.07 |       0.52 |       0.24 |       0.67 |       1.32 |       0.43 |       0.50 |       0.59
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9913 |          0 |          0 |          0 |       9883 |          0 |          0 |          0
  average dram access latency (ns)   |      73.61 |        inf |        inf |        inf |      73.53 |        inf |        inf |        inf
  average dram queueing delay        |      12.36 |       0.00 |       0.00 |       0.00 |      12.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6693 |         48 |         53 |         12 |         55 |         51 |         52 |         18
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29117 |      23998 |      12051 |      27057 |      71283 |      21859 |      26494 |      27701
