                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |    10147240 |    10210001 |   764448221 |    84315094 |   397543797 |   390050715 |  1278550404 |  1295115583 |     9045286 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1336823150 |  1336823150 |  1336823150 |  1336823150 |  1014141700 |  1014141700 |  1014141700 |  1014141700 |  1336823150 |  1336823150 |  1336823150 |  1336823150 |  1014141700 |  1014141700 |  1014141700 |  1014141700
  IPC                                |        0.01 |        0.01 |        0.57 |        0.06 |        0.39 |        0.38 |        1.26 |        1.28 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500
  Idle time (ns)                     |   457729664 |   455945375 |     9999585 |   411247729 |   391397805 |   392630825 |   101477253 |   100358203 |   457940772 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500 |   460973500
  Idle time (%)                      |       99.3% |       98.9% |        2.2% |       89.2% |       84.9% |       85.2% |       22.0% |       21.8% |       99.3% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |     1377015 |      389117 |    38432372 |     4237730 |      588450 |      598204 |   152661747 |   154061823 |      916445 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |       10496 |         728 |        4814 |         626 |        9700 |        9500 |     6799539 |     6729858 |       15111 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       0.76% |       0.19% |       0.01% |       0.01% |       1.62% |       1.56% |       4.26% |       4.19% |       1.62% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        1.03 |        0.07 |        0.01 |        0.01 |        0.02 |        0.02 |        5.32 |        5.20 |        1.67 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1587126 |      962226 |    57757011 |     6367481 |    22354059 |    21962495 |   145326972 |   146793721 |     1217830 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |         111 |          35 |          35 |          32 |          39 |          39 |          47 |          48 |          41 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     5027246 |     8621121 |   515412685 |    56848930 |    92899791 |    91279564 |   629307747 |   642772558 |     4976932 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |       20581 |       10557 |        5127 |         584 |        8675 |        8670 |       73634 |       71000 |        5398 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.41% |       0.12% |       0.00% |       0.00% |       0.01% |       0.01% |       0.01% |       0.01% |       0.11% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        2.03 |        1.03 |        0.01 |        0.01 |        0.02 |        0.02 |        0.06 |        0.05 |        0.60 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |       20692 |       10592 |        5162 |         616 |        8714 |        8709 |       73681 |       71048 |        5439 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |        5804 |       10523 |        5016 |         612 |        6668 |        6521 |        6407 |        6782 |        3597 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      28.05% |      99.35% |      97.17% |      99.35% |      76.52% |      74.88% |       8.70% |       9.55% |      66.13% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.57 |        1.03 |        0.01 |        0.01 |        0.02 |        0.02 |        0.01 |        0.01 |        0.40 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     1587126 |      962226 |    57757011 |     6367481 |    22354059 |    21962495 |   145326972 |   146793721 |     1217830 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |        1881 |         522 |        1803 |         397 |        7239 |        8581 |       76273 |       76455 |         366 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.12% |       0.05% |       0.00% |       0.01% |       0.03% |       0.04% |       0.05% |       0.05% |       0.03% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.19 |        0.05 |        0.00 |        0.00 |        0.02 |        0.02 |        0.06 |        0.06 |        0.04 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5027246 |     8621121 |   515412685 |    56848930 |    92899791 |    91279564 |   629307747 |   642772558 |     4976932 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      183852 |      667437 |      323188 |       35869 |      191201 |      188710 |    11882525 |    12096284 |       41537 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       3.66% |       7.74% |       0.06% |       0.06% |       0.21% |       0.21% |       1.89% |       1.88% |       0.83% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       18.12 |       65.37 |        0.42 |        0.43 |        0.48 |        0.48 |        9.29 |        9.34 |        4.59 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |      253708 |      706353 |      327241 |       36453 |      201010 |      199947 |    11963838 |    12177604 |       56834 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      162981 |      666005 |      320785 |       35927 |      195518 |      193197 |      359616 |      380233 |       29814 |           0 |           0 |           0 |           0 |           0 |           0 |           0
