metric,value
timestamp,2026-07-05T21:40:32
workload,FT
strategy,HPO
bench_class,S
num_threads,8
output_dir,Outputs/sizeS/8TH/FT_S_HPO_8TH_20260705_025404
cpu_map,"[0, 1, 2, 3, 8, 9, 10, 11]"
p_core_count,8
e_core_count,0
node0_threads,4
node1_threads,4
sim_time_ms,9.5791
total_instructions,794298032
avg_ipc,2.5912
avg_ipc_p,2.5912
avg_ipc_e,0.0
total_power_W,46.8772
dynamic_W,41.4599
leakage_W,4.0
dram_W,1.4173
energy_J,0.449041
node0_reads,698942
node1_reads,698171
node0_pct,50.0276
node0_writes,515421
node1_writes,514575
dram_local,410599
dram_remote,410268
dram_remote_pct,49.9798
l1d_miss_pct,10.1729
l2_miss_pct,13.3012
l3_miss_pct,45.3791
l1d_mpki,17.1215
l2_mpki,2.2774
l3_mpki,1.0334
l3_miss_count,820867
cpi_base_frac,0.7914
cpi_branch_frac,0.0249
cpi_l2_frac,0.0
cpi_l3_frac,0.0196
cpi_dram_local_frac,0.0799
cpi_dram_remote_frac,0.0842
futex_wake_count,102
futex_wait_count,1
mutex_lock_count,0
barrier_wait_count,0
futex_wake_per_minst,1.0628
mutex_lock_per_minst,0.0
barrier_wait_per_minst,0.0
L1-D.access-mru-0.c0,26267817
L1-D.access-mru-0.c1,26537844
L1-D.access-mru-0.c2,26590778
L1-D.access-mru-0.c3,26511198
L1-D.access-mru-0.c4,26525281
L1-D.access-mru-0.c5,26522986
L1-D.access-mru-0.c6,26658761
L1-D.access-mru-0.c7,26700140
L1-D.access-mru-0.node0,105907637
L1-D.access-mru-0.node1,106407168
L1-D.access-mru-0.total,212314805
L1-D.access-mru-1.c0,1011047
L1-D.access-mru-1.c1,1098969
L1-D.access-mru-1.c2,1108371
L1-D.access-mru-1.c3,1126167
L1-D.access-mru-1.c4,1127723
L1-D.access-mru-1.c5,1108770
L1-D.access-mru-1.c6,1101216
L1-D.access-mru-1.c7,1097344
L1-D.access-mru-1.node0,4344554
L1-D.access-mru-1.node1,4435053
L1-D.access-mru-1.total,8779607
L1-D.access-mru-2.c0,283220
L1-D.access-mru-2.c1,291279
L1-D.access-mru-2.c2,300919
L1-D.access-mru-2.c3,305270
L1-D.access-mru-2.c4,305591
L1-D.access-mru-2.c5,300711
L1-D.access-mru-2.c6,293212
L1-D.access-mru-2.c7,289376
L1-D.access-mru-2.node0,1180688
L1-D.access-mru-2.node1,1188890
L1-D.access-mru-2.total,2369578
L1-D.access-mru-3.c0,39958
L1-D.access-mru-3.c1,37492
L1-D.access-mru-3.c2,37586
L1-D.access-mru-3.c3,37924
L1-D.access-mru-3.c4,38097
L1-D.access-mru-3.c5,37616
L1-D.access-mru-3.c6,37480
L1-D.access-mru-3.c7,37386
L1-D.access-mru-3.node0,152960
L1-D.access-mru-3.node1,150579
L1-D.access-mru-3.total,303539
L1-D.access-mru-4.c0,17800
L1-D.access-mru-4.c1,13182
L1-D.access-mru-4.c2,13415
L1-D.access-mru-4.c3,13312
L1-D.access-mru-4.c4,13239
L1-D.access-mru-4.c5,13439
L1-D.access-mru-4.c6,13258
L1-D.access-mru-4.c7,13119
L1-D.access-mru-4.node0,57709
L1-D.access-mru-4.node1,53055
L1-D.access-mru-4.total,110764
L1-D.access-mru-5.c0,8278
L1-D.access-mru-5.c1,5026
L1-D.access-mru-5.c2,5029
L1-D.access-mru-5.c3,5005
L1-D.access-mru-5.c4,5165
L1-D.access-mru-5.c5,5002
L1-D.access-mru-5.c6,5077
L1-D.access-mru-5.c7,5026
L1-D.access-mru-5.node0,23338
L1-D.access-mru-5.node1,20270
L1-D.access-mru-5.total,43608
L1-D.access-mru-6.c0,4228
L1-D.access-mru-6.c1,2398
L1-D.access-mru-6.c2,2405
L1-D.access-mru-6.c3,2393
L1-D.access-mru-6.c4,2260
L1-D.access-mru-6.c5,2426
L1-D.access-mru-6.c6,2379
L1-D.access-mru-6.c7,2295
L1-D.access-mru-6.node0,11424
L1-D.access-mru-6.node1,9360
L1-D.access-mru-6.total,20784
L1-D.access-mru-7.c0,2989
L1-D.access-mru-7.c1,2075
L1-D.access-mru-7.c2,2073
L1-D.access-mru-7.c3,2003
L1-D.access-mru-7.c4,2019
L1-D.access-mru-7.c5,2039
L1-D.access-mru-7.c6,2031
L1-D.access-mru-7.c7,2073
L1-D.access-mru-7.node0,9140
L1-D.access-mru-7.node1,8162
L1-D.access-mru-7.total,17302
L1-D.backinval-M.c0,457
L1-D.backinval-M.c1,442
L1-D.backinval-M.c2,448
L1-D.backinval-M.c3,322
L1-D.backinval-M.c4,378
L1-D.backinval-M.c5,435
L1-D.backinval-M.c6,491
L1-D.backinval-M.c7,365
L1-D.backinval-M.node0,1669
L1-D.backinval-M.node1,1669
L1-D.backinval-M.total,3338
L1-D.backinval-S.c0,41
L1-D.backinval-S.c1,42
L1-D.backinval-S.c2,43
