126278934,7792908,11248960,16292416,15715464,10219640,2528548,9181204,16507276,16968984,91788152,14659392,0
85914704,35560864,31860972,54636636,34756252,12578136,10984392,46402816,40276852,43887840,36159316,0,14659392
120535083,73399516,68332504,92268380,36820904,82585700,80144740,26569476,46307352,215594548,0,36159316,91788152
77250556,34016420,42602024,43243488,40624584,12409996,10591092,32689824,66480820,0,215594548,43887840,16968984
91895832,33814516,34314980,46001632,40017540,14732296,12206916,26759276,0,66480820,46307352,40276852,16507276
70091112,27896768,44580704,50406284,43059784,8191092,6032032,0,26759276,32689824,26569476,46402816,9181204
71310931,5543252,8699840,14487756,10928176,9827392,0,6032032,12206916,10591092,80144740,10984392,2528548
75761615,12225044,14176912,20026060,13622184,0,9827392,8191092,14732296,12409996,82585700,12578136,10219640
90855269,38312708,46373492,63290736,0,13622184,10928176,43059784,40017540,40624584,36820904,34756252,15715464
182792084,51868364,65037524,0,63290736,20026060,14487756,50406284,46001632,43243488,92268380,54636636,16292416
109634164,34735800,0,65037524,46373492,14176912,8699840,44580704,34314980,42602024,68332504,31860972,11248960
132922204,0,34735800,51868364,38312708,12225044,5543252,27896768,33814516,34016420,73399516,35560864,7792908
0,132922204,109634164,182792084,90855269,75761615,71310931,70091112,91895832,77250556,120535083,85914704,126278934

