124233532,73686356,47967828,47453816,45036132,58062420,26775796,375016632,26713268,87902420,0
97406971,23119600,22662744,27079144,22294176,27199196,12556276,17276984,21451100,0,87902420
95932583,59944696,69233720,50944712,44572312,53698640,58530448,59101132,0,21451100,26713268
101332540,54888268,89085840,64066652,64890184,66593184,48069572,0,59101132,17276984,375016632
70887403,31572508,42188516,49016064,36693856,37256896,0,48069572,58530448,12556276,26775796
135819054,58905580,53737464,46939812,46765484,0,37256896,66593184,53698640,27199196,58062420
105636707,51687748,45672332,43554820,0,46765484,36693856,64890184,44572312,22294176,45036132
79955267,47497808,37907368,0,43554820,46939812,49016064,64066652,50944712,27079144,47453816
86917342,58603656,0,37907368,45672332,53737464,42188516,89085840,69233720,22662744,47967828
154527956,0,58603656,47497808,51687748,58905580,31572508,54888268,59944696,23119600,73686356
0,154527956,86917342,79955267,105636707,135819054,70887403,101332540,95932583,97406971,124233532

