388040217,67787868,22120232,19017564,15978756,17555384,32659228,18203516,38544508,16226928,9819928,10016544,9238320,7320448,0
285249429,27005208,9206036,10860828,8176644,8732552,12193620,11030216,14200608,7107908,3556292,3989076,6612560,0,7320448
246041655,22929628,9496884,10079040,7072320,7278020,10717120,8440976,10646308,4541016,3762724,4706264,0,6612560,9238320
182865967,20820540,8755840,8674516,6859332,6305840,12016740,7497348,11564728,4575856,3971244,0,4706264,3989076,10016544
180922487,18976712,5876156,7209008,14095980,5613560,8852240,7421096,9930128,4987068,0,3971244,3762724,3556292,9819928
120962623,18474372,17319652,14468964,8001864,7381708,11716068,15979040,13468088,0,4987068,4575856,4541016,7107908,16226928
142074839,28918668,17609292,29589744,12154136,11213336,27649632,13378084,0,13468088,9930128,11564728,10646308,14200608,38544508
138530019,21905656,14775776,12673976,8693508,17105868,13512352,0,13378084,15979040,7421096,7497348,8440976,11030216,18203516
191545643,41258772,15842376,25926728,14796556,13567572,0,13512352,27649632,11716068,8852240,12016740,10717120,12193620,32659228
139953103,22695820,9774968,13609120,16529740,0,13567572,17105868,11213336,7381708,5613560,6305840,7278020,8732552,17555384
126928887,20888168,9723612,11481068,0,16529740,14796556,8693508,12154136,8001864,14095980,6859332,7072320,8176644,15978756
244355203,38532604,23176820,0,11481068,13609120,25926728,12673976,29589744,14468964,7209008,8674516,10079040,10860828,19017564
144171655,24100700,0,23176820,9723612,9774968,15842376,14775776,17609292,17319652,5876156,8755840,9496884,9206036,22120232
138359656,0,24100700,38532604,20888168,22695820,41258772,21905656,28918668,18474372,18976712,20820540,22929628,27005208,67787868
0,138359656,144171655,244355203,126928887,139953103,191545643,138530019,142074839,120962623,180922487,182865967,246041655,285249429,388040217

