1368919,96,4428,32,124544,4304,14701,88,5384,32,5704,32,4776,32,10376,20446,6392,8554,9640,9165,12032,8144,12036,11124,8884,9149,4458831,4465733,570346,1069196,163604,59081,171688,82478,223580,163449,89788,85570,0
40200,0,700,0,199398,9996,12092,8,1396,0,636,0,4064,0,0,11096,9936,14744,0,0,0,432,3824,2948,0,740,4048,3976,4252,2908,2552,5200,2592,7496,2232,2604,12868,0,85570
42797,0,1028,0,188357,10664,14836,8,1608,0,600,0,4800,120,0,13104,11584,8300,0,0,0,288,13968,1916,0,1296,5636,6744,5836,4716,4232,4740,3760,8664,3748,4396,0,12868,89788
68339,0,11028,0,312060,392,8184,8,1324,0,228,0,9084,0,0,208,0,0,21752,0,10556,144,152,15640,5744,1008,3276,5836,14176,2816,9796,1324,13780,10272,9324,0,4396,2604,163449
69624,0,6828,0,344972,316,11416,8,1068,0,428,0,12160,0,0,208,0,0,9872,12,24944,164,8,15860,7356,596,4436,5208,12212,3728,12312,1368,9360,10500,0,9324,3748,2232,223580
32396,0,412,0,136409,8020,8760,8,1156,0,312,0,2224,0,0,1064,6396,8052,0,0,0,288,14256,2372,0,576,23580,21180,14656,13140,12276,7544,14592,0,10500,10272,8664,7496,82478
70975,0,9880,0,373524,384,7456,8,1316,0,396,0,11428,0,0,224,0,0,21128,0,12128,144,8,16540,5736,308,5000,5320,11784,3740,12624,1300,0,14592,9360,13780,3760,2592,171688
27567,0,344,0,134653,5444,10156,8,384,0,164,0,2116,0,0,6648,7396,5808,0,0,0,288,2704,2332,0,596,2276,1796,2372,1316,1652,0,1300,7544,1368,1324,4740,5200,59081
68263,0,8108,0,295682,308,9568,8,1060,0,384,0,11584,120,0,200,0,0,16,0,9640,296,152,16884,29048,432,3364,5276,11056,4432,0,1652,12624,12276,12312,9796,4232,2552,163604
63140,0,576,0,257952,452,12380,8,10632,0,6700,0,3940,84,23316,192,0,0,0,12208,0,11072,8,4076,0,6504,26488,15696,11748,0,4432,1316,3740,13140,3728,2816,4716,2908,1069196
58595,0,608,0,259300,312,9628,8,10668,0,4792,0,3008,120,4804,168,0,0,0,13348,0,17796,8,3052,0,9660,17472,21320,0,11748,11056,2372,11784,14656,12212,14176,5836,4252,570346
128038,0,812,0,398284,700,12832,8,8340,0,13192,0,4756,132,14240,328,24,24,24,11964,24,20144,176,4400,24,22388,25176,0,21320,15696,5276,1796,5320,21180,5208,5836,6744,3976,4465733
94333,0,1052,0,384548,692,15456,8,13236,0,12705,0,4996,128,20780,600,0,0,0,21044,0,11692,164,4732,0,23972,0,25176,17472,26488,3364,2276,5000,23580,4436,3276,5636,4048,4458831
44774,0,696,80,284237,0,2712,32,25436,100,35768,0,240,240,16020,612,80,88,308,10408,360,9800,60,88,384,0,23972,22388,9660,6504,432,596,308,576,596,1008,1296,740,9149
36480,0,19532,88,248153,0,2160,44,2732,0,4960,0,23240,0,172,208,72,32,3704,100,14752,88,48,10924,0,384,0,24,0,0,29048,0,5736,0,7356,5744,0,0,8884
41361,44,27884,16,270067,8,2176,8,3728,8,5160,8,19313,256,88,248,40,92,13500,184,7188,432,136,0,10924,88,4732,4400,3052,4076,16884,2332,16540,2372,15860,15640,1916,2948,11124
20798,8,76,8,138408,22576,7004,8,3072,8,2700,96,248,28,40,10148,1836,3792,176,36,120,8,0,136,48,60,164,176,8,8,152,2704,8,14256,8,152,13968,3824,12036
41921,0,276,0,279544,0,2652,48,32140,0,27860,0,240,240,9480,272,64,92,168,10132,52,0,8,432,88,9800,11692,20144,17796,11072,296,288,144,288,164,144,288,432,8144
42859,0,19160,0,293497,0,2640,0,5120,40,3832,0,25820,0,196,260,88,144,12844,16,0,52,120,7188,14752,360,0,24,0,0,9640,0,12128,0,24944,10556,0,0,12032
839722,0,0,0,250710,0,2568,8,29200,80,27428,0,288,240,8088,792,248,72,136,0,16,10132,36,184,100,10408,21044,11964,13348,12208,0,0,0,0,12,0,0,0,9165
39758,0,27245,8,300673,0,2232,0,4020,32,4448,0,22960,60,80,228,56,116,0,136,12844,168,176,13500,3704,308,0,24,0,0,16,0,21128,0,9872,21752,0,0,9640
22266,0,0,0,163488,23877,9504,0,1280,8,3840,0,480,240,160,7028,208,0,116,72,144,92,3792,92,32,88,0,24,0,0,0,5808,0,8052,0,0,8300,14744,8554
21642,0,0,0,141166,20552,4572,116,1124,8,3200,0,504,180,204,4648,0,208,56,248,88,64,1836,40,72,80,0,24,0,0,0,7396,0,6396,0,0,11584,9936,6392
19715,0,208,0,137346,21572,9668,8,1728,0,4196,0,680,116,256,0,4648,7028,228,792,260,272,10148,248,208,612,600,328,168,192,200,6648,224,1064,208,208,13104,11096,20446
45614,0,0,0,305747,0,2844,0,35829,8,26144,0,240,240,0,256,204,160,80,8088,196,9480,40,88,172,16020,20780,14240,4804,23316,0,0,0,0,0,0,0,0,10376
1589,0,204,32,276,1984,1708,0,648,4,504,316,384,0,240,116,180,240,60,240,0,240,28,256,0,240,128,132,120,84,120,0,0,0,0,0,120,0,32
36096,32,3180,116,1053873,3504,5556,0,130224,1688,3220,8,0,384,240,680,504,480,22960,288,25820,240,248,19313,23240,240,4996,4756,3008,3940,11584,2116,11428,2224,12160,9084,4800,4064,4776
1336,28,16,24,180,0,144,8,48,12,40,0,8,316,0,0,0,0,0,0,0,0,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
23957,4,1788,24,1054341,2456,4756,16,3996,16,0,40,3220,504,26144,4196,3200,3840,4448,27428,3832,27860,2700,5160,4960,35768,12705,13192,4792,6700,384,164,396,312,428,228,600,636,5704
1372,0,32,308,264,0,0,32,0,0,16,12,1688,4,8,0,8,8,32,80,40,0,8,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,32
41016,916,2136,0,1062350,112844,6488,116,0,0,3996,48,130224,648,35829,1728,1124,1280,4020,29200,5120,32140,3072,3728,2732,25436,13236,8340,10668,10632,1060,384,1316,1156,1068,1324,1608,1396,5384
1364,264,0,72,168,0,0,0,116,32,16,8,0,0,0,8,116,0,0,8,0,48,8,8,44,32,8,8,8,8,8,8,8,8,8,8,8,8,88
4102,0,3712,0,41537,5524,0,0,6488,0,4756,144,5556,1708,2844,9668,4572,9504,2232,2568,2640,2652,7004,2176,2160,2712,15456,12832,9628,12380,9568,10156,7456,8760,11416,8184,14836,12092,14701
35205,56,1720,0,1053427,0,5524,0,112844,0,2456,0,3504,1984,0,21572,20552,23877,0,0,0,0,22576,8,0,0,692,700,312,452,308,5444,384,8020,316,392,10664,9996,4304
9850,192,1056690,288,0,1053427,41537,168,1062350,264,1054341,180,1053873,276,305747,137346,141166,163488,300673,250710,293497,279544,138408,270067,248153,284237,384548,398284,259300,257952,295682,134653,373524,136409,344972,312060,188357,199398,124544
1352,4,0,0,288,0,0,72,0,308,24,24,116,32,0,0,0,0,8,0,0,0,8,16,88,80,0,0,0,0,0,0,0,0,0,0,0,0,32
37280,64,0,0,1056690,1720,3712,0,2136,32,1788,16,3180,204,0,208,0,0,27245,0,19160,276,76,27884,19532,696,1052,812,608,576,8108,344,9880,412,6828,11028,1028,700,4428
1360,0,64,4,192,56,0,264,916,0,4,28,32,0,0,0,0,0,0,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
0,1360,37280,1352,9850,35205,4102,1364,41016,1372,23957,1336,36096,1589,45614,19715,21642,22266,39758,839722,42859,41921,20798,41361,36480,44774,94333,128038,58595,63140,68263,27567,70975,32396,69624,68339,42797,40200,1368919

