22218603,11609704,16791784,6931868,15898740,11870604,17938140,7516164,8867320,94571288,23124764,17972144,21754700,0
61141304,54374560,79106996,20158984,97290388,52095648,52926416,29944640,23283296,41158292,50316092,59169144,0,21754700
70875959,41614892,61413356,17328204,79038568,48876924,54205800,25090576,18254108,54605088,63312148,0,59169144,17972144
53424703,41767920,56968496,20300884,71179904,46937008,71235548,28079560,20279752,272571568,0,63312148,50316092,23124764
95040051,87024504,91746312,91995468,66102592,72594244,51041952,93583012,87752444,0,272571568,54605088,41158292,94571288
23036824,12768652,15799236,9241688,14736528,14591044,18703788,4874864,0,87752444,20279752,18254108,23283296,8867320
26342711,13632720,18042352,5875876,17577480,19954588,22632144,0,4874864,93583012,28079560,25090576,29944640,7516164
58312364,52126456,60854740,16846196,81540484,40077328,0,22632144,18703788,51041952,71235548,54205800,52926416,17938140
101273708,52600012,61982236,11801428,59720304,0,40077328,19954588,14591044,72594244,46937008,48876924,52095648,11870604
92110240,59841536,76672332,13698952,0,59720304,81540484,17577480,14736528,66102592,71179904,79038568,97290388,15898740
22392211,12265664,14305636,0,13698952,11801428,16846196,5875876,9241688,91995468,20300884,17328204,20158984,6931868
127228376,65301428,0,14305636,76672332,61982236,60854740,18042352,15799236,91746312,56968496,61413356,79106996,16791784
135863736,0,65301428,12265664,59841536,52600012,52126456,13632720,12768652,87024504,41767920,41614892,54374560,11609704
0,135863736,127228376,22392211,92110240,101273708,58312364,26342711,23036824,95040051,53424703,70875959,61141304,22218603

