30680130,18264302,11858714,11731565,11125440,14383505,6561081,93560122,6545860,21965235,0
24332904,5771780,5658145,6762245,5565940,6792335,3131520,4310958,5355128,0,21965235
23816857,14845583,17165472,12594095,10973565,13051044,14428414,14572131,0,5355128,6545860
25166752,13352904,22131088,15877646,16081309,16478186,11877532,0,14572131,4310958,93560122
17560106,7752116,10342939,12082911,8799888,9173149,0,11877532,14428414,3131520,6561081
33704060,14523347,13292272,11594269,11487483,0,9173149,16478186,13051044,6792335,14383505
26161731,12780035,11276310,10684643,0,11487483,8799888,16081309,10973565,5565940,11125440
19756350,11734293,9040812,0,10684643,11594269,12082911,15877646,12594095,6762245,11731565
21532920,14509442,0,9040812,11276310,13292272,10342939,22131088,17165472,5658145,11858714
38316255,0,14509442,11734293,12780035,14523347,7752116,13352904,14845583,5771780,18264302
0,38316255,21532920,19756350,26161731,33704060,17560106,25166752,23816857,24332904,30680130

