68855058,12816845,7867322,5212225,4936435,1679785,2031109,3559596,3146485,3082918,0
45273762,7046518,4127394,3127519,2969691,2786552,2365082,2707675,2740034,0,3082918
31436781,5712212,3293146,3102084,2561533,3352867,2444984,2314896,0,2740034,3146485
37397035,5853156,3921633,3423799,3623233,3954202,2688110,0,2314896,2707675,3559596
57452011,8539468,4930628,3666087,3320867,2300990,0,2688110,2444984,2365082,2031109
62193698,10644698,6763251,4874473,4809729,0,2300990,3954202,3352867,2786552,1679785
29617291,6446805,4802194,4140635,0,4809729,3320867,3623233,2561533,2969691,4936435
45119941,9396839,5367077,0,4140635,4874473,3666087,3423799,3102084,3127519,5212225
32390856,8998695,0,5367077,4802194,6763251,4930628,3921633,3293146,4127394,7867322
27545620,0,8998695,9396839,6446805,10644698,8539468,5853156,5712212,7046518,12816845
0,27545620,32390856,45119941,29617291,62193698,57452011,37397035,31436781,45273762,68855058

