35456067,4867716,11317572,3387404,9672184,7162676,13408964,13115656,12753968,82290336,1780212,12868184,1708284,1659764,0
33733756,6852796,13639352,5524104,6665972,7124328,12674064,11918980,12839524,79129840,2609092,12873024,3404216,0,1659764
73025835,8899272,13229048,6833832,15825808,11576780,19946820,21499368,20419208,100887704,3839532,16159392,0,3404216,1708284
83066848,37550480,54710552,13406976,76782580,63485112,54900696,45060992,43128524,38726492,12092680,0,16159392,12873024,12868184
28519075,4759500,9718312,5206492,7166156,6884552,11277716,11884996,10426616,83098176,0,12092680,3839532,2609092,1780212
116543007,88072044,78880676,79520684,49432836,37159080,34157268,51264704,195888956,0,83098176,38726492,100887704,79129840,82290336
53960151,30559728,36112900,10528360,46822764,40098288,37235468,24002984,0,195888956,10426616,43128524,20419208,12839524,12753968
82691683,37918404,47265412,12508512,35073796,42542220,35824180,0,24002984,51264704,11884996,45060992,21499368,11918980,13115656
69596691,34535484,54447640,12400060,52673420,41915756,0,35824180,37235468,34157268,11277716,54900696,19946820,12674064,13408964
67829144,38825272,47053416,7377940,33280920,0,41915756,42542220,40098288,37159080,6884552,63485112,11576780,7124328,7162676
74480939,36351664,58529824,7914296,0,33280920,52673420,35073796,46822764,49432836,7166156,76782580,15825808,6665972,9672184
34483499,6047012,11191268,0,7914296,7377940,12400060,12508512,10528360,79520684,5206492,13406976,6833832,5524104,3387404
125879857,42910280,0,11191268,58529824,47053416,54447640,47265412,36112900,78880676,9718312,54710552,13229048,13639352,11317572
126063776,0,42910280,6047012,36351664,38825272,34535484,37918404,30559728,88072044,4759500,37550480,8899272,6852796,4867716
0,126063776,125879857,34483499,74480939,67829144,69596691,82691683,53960151,116543007,28519075,83066848,73025835,33733756,35456067

