14,163958638,8309,655884851,59140
13,97493448,8335,390024039,59244
12,80402452,8353,321660015,59316
11,63128387,127282,253624271,1010288
10,60806823,127291,244338043,1010324
8,47027440,9587522,253746203,77032668
6,51331556,9652026,272221327,77646564
7,53192968,9587727,278411831,77036048
3,73083620,9651902,359229699,77646092
9,52903601,9587479,277250915,77032496
5,48815011,9587469,260896507,77032456
2,95475166,9651966,448797758,77647604
4,54761774,9651879,285942391,77645976
1,58786496,9652121,302040519,77646944
0,42370456,10151313,237036721,79763561
