1394855,175252,20995,5747,4568,5096,22268,48684,36096,52002,6666181,3817418,9483644,14787129,0
201886,966408,31596,39316,14184,12228,32964,90060,43716,49196,33968,50744,44772,0,14787129
182742,879808,33332,25256,14192,8272,38764,80440,42688,33684,35332,48088,0,44772,9483644
161401,734209,30012,12976,8756,12920,31836,90980,25488,30312,55820,0,48088,50744,3817418
161790,773810,29188,11809,9548,11520,28804,91168,27984,28148,0,55820,35332,33968,6666181
104724,752380,70036,29596,25352,33933,23756,31804,41504,0,28148,30312,33684,49196,52002
102222,686299,67868,26892,26588,28736,34992,16088,0,41504,27984,25488,42688,43716,36096
898000,662575,57841,30056,24440,32060,34756,0,16088,31804,91168,90980,80440,90060,48684
99154,724426,51768,33028,38261,22788,0,34756,34992,23756,28804,31836,38764,32964,22268
46001,1065706,7744,5672,3404,0,22788,32060,28736,33933,11520,12920,8272,12228,5096
41290,1059602,6456,3908,0,3404,38261,24440,26588,25352,9548,8756,14192,14184,4568
28559,1061161,12680,0,3908,5672,33028,30056,26892,29596,11809,12976,25256,39316,5747
55183,2154049,0,12680,6456,7744,51768,57841,67868,70036,29188,30012,33332,31596,20995
53098,0,2154049,1061161,1059602,1065706,724426,662575,686299,752380,773810,734209,879808,966408,175252
0,53098,55183,28559,41290,46001,99154,898000,102222,104724,161790,161401,182742,201886,1394855

