45183059,8305936,11287424,17656576,7358364,15827484,8729032,6064876,14074324,5274564,5754636,7378696,0
51978455,10785944,11472868,31617276,29458004,10000312,9777508,6777164,5507260,7458356,9938956,0,7378696
41865179,7531400,11407152,15663860,7700152,8288580,9136092,14382464,14901928,6240216,0,9938956,5754636
38492789,7484648,32700600,11346716,8581192,6032180,6961196,13975576,4057600,0,6240216,7458356,5274564
45546600,5698732,9420152,13592484,7186448,8751956,8438292,5089888,0,4057600,14901928,5507260,14074324
48356867,7606932,11426796,14374552,8389388,6787716,7601820,0,5089888,13975576,14382464,6777164,6064876
58918372,15537652,13547360,24388008,8814876,18463228,0,7601820,8438292,6961196,9136092,9777508,8729032
47858747,12066376,12814224,21408928,9739748,0,18463228,6787716,8751956,6032180,8288580,10000312,15827484
51110131,8389428,28917252,11027836,0,9739748,8814876,8389388,7186448,8581192,7700152,29458004,7358364
109551104,24373364,18572160,0,11027836,21408928,24388008,14374552,13592484,11346716,15663860,31617276,17656576
93546199,13235012,0,18572160,28917252,12814224,13547360,11426796,9420152,32700600,11407152,11472868,11287424
57663592,0,13235012,24373364,8389428,12066376,15537652,7606932,5698732,7484648,7531400,10785944,8305936
0,57663592,93546199,109551104,51110131,47858747,58918372,48356867,45546600,38492789,41865179,51978455,45183059

