8857857,1214400,2829387,846827,2418046,1790663,3352238,3278907,3188491,20572576,445038,3217042,427065,414904,0
8427721,1710672,3409831,1381004,1666493,1781080,3168515,2979741,3209881,19782453,652266,3218255,851031,0,414904
18250874,2222277,3307255,1708451,3956442,2894195,4986701,5374832,5104799,25221920,959878,4039836,0,851031,427065
20642503,9275436,13419723,3344091,19085491,15762202,13194904,11120953,10248502,9582297,3013336,0,4039836,3218255,3217042
7096159,1177323,2419746,1298940,1781542,1711294,2809694,2961047,2596416,20413768,0,3013336,959878,652266,445038
28876187,21884191,19620872,19872164,12259328,9189666,8439923,12717910,48459126,0,20413768,9582297,25221920,19782453,20572576
13366932,7380571,8883416,2624087,11596004,9914984,9199420,5890702,0,48459126,2596416,10248502,5104799,3209881,3188491
20468418,9369187,11283082,3119735,8241710,10524800,8698407,0,5890702,12717910,2961047,11120953,5374832,2979741,3278907
17258195,8522323,13502760,3092483,13023222,9947982,0,8698407,9199420,8439923,2809694,13194904,4986701,3168515,3352238
16767525,9594052,11653287,1836951,7640100,0,9947982,10524800,9914984,9189666,1711294,15762202,2894195,1781080,1790663
18415377,8976882,14523036,1970987,0,7640100,13023222,8241710,11596004,12259328,1781542,19085491,3956442,1666493,2418046
8604684,1501232,2790116,0,1970987,1836951,3092483,3119735,2624087,19872164,1298940,3344091,1708451,1381004,846827
31260201,10192274,0,2790116,14523036,11653287,13502760,11283082,8883416,19620872,2419746,13419723,3307255,3409831,2829387
30885346,0,10192274,1501232,8976882,9594052,8522323,9369187,7380571,21884191,1177323,9275436,2222277,1710672,1214400
0,30885346,31260201,8604684,18415377,16767525,17258195,20468418,13366932,28876187,7096159,20642503,18250874,8427721,8857857

