111573709,91786894,56460193,62665216,45466637,29896915,16501875,4361114,0
38831019,31639790,20002304,21548644,15783975,10645779,6580822,0,4361114
27909131,21954026,15205208,16103352,12584025,9502345,0,6580822,16501875
21816678,17260112,13013960,14474838,10451887,0,9502345,10645779,29896915
21162703,16844177,12581041,15105700,0,10451887,12584025,15783975,45466637
29383703,23410237,17516963,0,15105700,14474838,16103352,21548644,62665216
23713226,19286834,0,17516963,12581041,13013960,15205208,20002304,56460193
29701286,0,19286834,23410237,16844177,17260112,21954026,31639790,91786894
0,29701286,23713226,29383703,21162703,21816678,27909131,38831019,111573709

