                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5661971 |    5352157 |    5302116 |    5311771 |    5236737 |    5187743 |    5198926 |    5111586
  Cycles                             |    7258680 |    7258680 |    7258680 |    7258680 |    7258680 |    7258680 |    7258680 |    7258680
  IPC                                |       0.78 |       0.74 |       0.73 |       0.73 |       0.72 |       0.71 |       0.72 |       0.70
  Time (ns)                          |    3299400 |    3299400 |    3299400 |    3299400 |    3299400 |    3299400 |    3299400 |    3299400
  Idle time (ns)                     |        206 |     350563 |     353733 |     355480 |     357163 |     358912 |     360673 |     362405
  Idle time (%)                      |       0.0% |      10.6% |      10.7% |      10.8% |      10.8% |      10.9% |      10.9% |      11.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     530151 |     524272 |     514011 |     512147 |     498458 |     488418 |     489292 |     468760
  num incorrect                      |      12134 |       1623 |       1668 |       1875 |       2509 |       2683 |       2858 |       3164
  misprediction rate                 |      2.24% |      0.31% |      0.32% |      0.36% |      0.50% |      0.55% |      0.58% |      0.67%
  mpki                               |       2.14 |       0.30 |       0.31 |       0.35 |       0.48 |       0.52 |       0.55 |       0.62
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     448344 |     375667 |     364433 |     354999 |     343828 |     333296 |     323012 |     304153
    num misses                       |        131 |         21 |         23 |         23 |         21 |         23 |         23 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2169367 |    1938357 |    1919427 |    1940342 |    1897233 |    1875980 |    1891712 |    1862626
    num misses                       |       8280 |       6260 |       6611 |       6305 |       6257 |       6167 |       5871 |       6246
    miss rate                        |      0.38% |      0.32% |      0.34% |      0.32% |      0.33% |      0.33% |      0.31% |      0.34%
    mpki                             |       1.46 |       1.17 |       1.25 |       1.19 |       1.19 |       1.19 |       1.13 |       1.22
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8411 |       6281 |       6634 |       6328 |       6278 |       6190 |       5894 |       6269
    num misses                       |        557 |        263 |        222 |        278 |        219 |        272 |        233 |        274
    miss rate                        |      6.62% |      4.19% |      3.35% |      4.39% |      3.49% |      4.39% |      3.95% |      4.37%
    mpki                             |       0.10 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     448344 |     375667 |     364433 |     354999 |     343828 |     333296 |     323012 |     304153
    num cache misses                 |       1905 |        131 |        136 |        136 |        133 |        136 |        137 |        141
    miss rate                        |      0.42% |      0.03% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.34 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2169367 |    1938357 |    1919427 |    1940342 |    1897233 |    1875980 |    1891712 |    1862626
    num cache misses                 |      83127 |      70890 |      70469 |      70557 |      70533 |      70008 |      69802 |      70183
    miss rate                        |      3.83% |      3.66% |      3.67% |      3.64% |      3.72% |      3.73% |      3.69% |      3.77%
    mpki                             |      14.68 |      13.25 |      13.29 |      13.28 |      13.47 |      13.49 |      13.43 |      13.73
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     115258 |      99488 |      98205 |     101407 |      98660 |      98895 |      98975 |      99068
    num cache misses                 |      59920 |      52071 |      52143 |      53446 |      50675 |      52604 |      52505 |      52736
    miss rate                        |     51.99% |     52.34% |     53.10% |     52.70% |     51.36% |     53.19% |     53.05% |     53.23%
    mpki                             |      10.58 |       9.73 |       9.83 |      10.06 |       9.68 |      10.14 |      10.10 |      10.32
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      93382 |      80202 |      79445 |      83336 |      81231 |      80967 |      81168 |      80749
    num cache misses                 |      36335 |      26131 |      25903 |      32849 |      27154 |      26383 |      26884 |      31520
    miss rate                        |     38.91% |     32.58% |     32.60% |     39.42% |     33.43% |     32.58% |     33.12% |     39.03%
    mpki                             |       6.42 |       4.88 |       4.89 |       6.18 |       5.19 |       5.09 |       5.17 |       6.17
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9432 |          0 |          0 |          0 |       9352 |          0 |          0 |          0
  average dram access latency (ns)   |     218.07 |        inf |        inf |        inf |     219.09 |        inf |        inf |        inf
  average dram queueing delay        |     156.82 |       0.00 |       0.00 |       0.00 |     157.84 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6560 |         16 |         14 |         22 |         25 |         22 |         28 |         23
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      21271 |      20261 |      19501 |      21558 |      21042 |      20421 |      20319 |      19959
