                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   48389936 |   49207923 |   49416464 |   49589792 |   52840144 |   52911444 |   53085396 |   53040468 |   49158719 |   49322093 |   49622147 |   49963001 |   52808078 |   52777985 |   53021381 |   52982600
  Cycles                             |   17738500 |   17738500 |   17738500 |   17738500 |   70954000 |   70954000 |   70954000 |   70954000 |   17738500 |   17738500 |   17738500 |   17738500 |   70954000 |   70954000 |   70954000 |   70954000
  IPC                                |       2.73 |       2.77 |       2.79 |       2.80 |       0.74 |       0.75 |       0.75 |       0.75 |       2.77 |       2.78 |       2.80 |       2.82 |       0.74 |       0.74 |       0.75 |       0.75
  Time (ns)                          |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500 |   17738500
  Idle time (ns)                     |        278 |     526464 |     527255 |     527838 |     528293 |     528706 |     529120 |     529523 |     530002 |     530414 |     530882 |     531359 |     531772 |     532183 |     532592 |     533022
  Idle time (%)                      |       0.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0% |       3.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2652542 |    3090266 |    3159781 |    3217389 |    4301025 |    4324877 |    4383007 |    4367845 |    3074099 |    3128573 |    3228584 |    3342209 |    4290584 |    4280561 |    4361689 |    4348592
  num incorrect                      |      27259 |      19240 |      19246 |      19251 |      19248 |      19245 |      19242 |      19242 |      19239 |      19235 |      19236 |      19235 |      19238 |      19236 |      19237 |      19239
  misprediction rate                 |      1.02% |      0.62% |      0.61% |      0.59% |      0.45% |      0.44% |      0.44% |      0.44% |      0.62% |      0.61% |      0.59% |      0.57% |      0.45% |      0.45% |      0.44% |      0.44%
  mpki                               |       0.56 |       0.39 |       0.39 |       0.39 |       0.36 |       0.36 |       0.36 |       0.36 |       0.39 |       0.39 |       0.39 |       0.38 |       0.36 |       0.36 |       0.36 |       0.36
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4519830 |    4400149 |    4400153 |    4400264 |    4400159 |    4400077 |    4399972 |    4400115 |    4399958 |    4399958 |    4399958 |    4399958 |    4399966 |    4399958 |    4399962 |    4400084
    num misses                       |        227 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15798094 |   15677796 |   15712536 |   15741711 |   16283170 |   16294911 |   16323638 |   16316449 |   15669180 |   15696389 |   15746408 |   15803207 |   16277405 |   16272390 |   16312956 |   16306773
    num misses                       |      15666 |      13756 |      13807 |      14223 |      14228 |      13931 |      14185 |      14182 |      13876 |      13965 |      13852 |      14177 |      14174 |      14416 |      13958 |      13971
    miss rate                        |      0.10% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.32 |       0.28 |       0.28 |       0.29 |       0.27 |       0.26 |       0.27 |       0.27 |       0.28 |       0.28 |       0.28 |       0.28 |       0.27 |       0.27 |       0.26 |       0.26
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      15893 |      13781 |      13832 |      14248 |      14253 |      13956 |      14210 |      14207 |      13901 |      13990 |      13877 |      14202 |      14199 |      14441 |      13983 |      13996
    num misses                       |       3532 |       2474 |       2429 |       2532 |       2554 |       2491 |       2483 |       2587 |       2548 |       2532 |       2499 |       2631 |       2519 |       2567 |       2506 |       2526
    miss rate                        |     22.22% |     17.95% |     17.56% |     17.77% |     17.92% |     17.85% |     17.47% |     18.21% |     18.33% |     18.10% |     18.01% |     18.53% |     17.74% |     17.78% |     17.92% |     18.05%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4519830 |    4400149 |    4400153 |    4400264 |    4400159 |    4400077 |    4399972 |    4400115 |    4399958 |    4399958 |    4399958 |    4399958 |    4399966 |    4399958 |    4399962 |    4400084
    num cache misses                 |      13733 |       3073 |       3178 |       3342 |       1428 |       1259 |       1435 |       1406 |       3075 |       3034 |       3161 |       3212 |       1426 |       1221 |       1421 |       1460
    miss rate                        |      0.30% |      0.07% |      0.07% |      0.08% |      0.03% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.28 |       0.06 |       0.06 |       0.07 |       0.03 |       0.02 |       0.03 |       0.03 |       0.06 |       0.06 |       0.06 |       0.06 |       0.03 |       0.02 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15798094 |   15677796 |   15712536 |   15741711 |   16283170 |   16294911 |   16323638 |   16316449 |   15669180 |   15696389 |   15746408 |   15803207 |   16277405 |   16272390 |   16312956 |   16306773
    num cache misses                 |    1760258 |    1740992 |    1740992 |    1741116 |    1740999 |    1740998 |    1740984 |    1740945 |    1740939 |    1741012 |    1740953 |    1740952 |    1740931 |    1740959 |    1740900 |    1741035
    miss rate                        |     11.14% |     11.10% |     11.08% |     11.06% |     10.69% |     10.68% |     10.67% |     10.67% |     11.11% |     11.09% |     11.06% |     11.02% |     10.70% |     10.70% |     10.67% |     10.68%
    mpki                             |      36.38 |      35.38 |      35.23 |      35.11 |      32.95 |      32.90 |      32.80 |      32.82 |      35.41 |      35.30 |      35.08 |      34.84 |      32.97 |      32.99 |      32.83 |      32.86
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1800785 |    1768657 |    1768715 |    1768871 |    1766398 |    1766050 |    1766016 |    1765847 |    1768894 |    1768765 |    1768752 |    1768714 |    1766454 |    1766087 |    1766012 |    1766052
    num cache misses                 |     232972 |     208735 |     208004 |     208479 |     146265 |     145748 |     146399 |     146644 |     208385 |     208081 |     208110 |     208242 |     146861 |     145993 |     146446 |     148853
    miss rate                        |     12.94% |     11.80% |     11.76% |     11.79% |      8.28% |      8.25% |      8.29% |      8.30% |     11.78% |     11.76% |     11.77% |     11.77% |      8.31% |      8.27% |      8.29% |      8.43%
    mpki                             |       4.81 |       4.24 |       4.21 |       4.20 |       2.77 |       2.75 |       2.76 |       2.76 |       4.24 |       4.22 |       4.19 |       4.17 |       2.78 |       2.77 |       2.76 |       2.81
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     292705 |     265531 |     264324 |     265002 |     203198 |     202404 |     202696 |     203074 |     266654 |     265783 |     265515 |     264912 |     203243 |     202086 |     201930 |     204527
    num cache misses                 |     138392 |     119283 |     118306 |     118350 |     119571 |     118640 |     119268 |     118966 |     123103 |     121572 |     121305 |     120301 |     120155 |     118093 |     118191 |     117650
    miss rate                        |     47.28% |     44.92% |     44.76% |     44.66% |     58.84% |     58.62% |     58.84% |     58.58% |     46.17% |     45.74% |     45.69% |     45.41% |     59.12% |     58.44% |     58.53% |     57.52%
    mpki                             |       2.86 |       2.42 |       2.39 |       2.39 |       2.26 |       2.24 |       2.25 |       2.24 |       2.50 |       2.46 |       2.44 |       2.41 |       2.28 |       2.24 |       2.23 |       2.22
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1375983 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1375384 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     659.53 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     649.50 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     598.28 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     588.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
