                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  572058936 |  574343961 |  572034624 |  572002099 |  572827530 |  572424241 |  573174624 |  574114107
  Cycles                             |  870592400 |  870592400 |  870592400 |  870592400 |  870592400 |  870592400 |  870592400 |  870592400
  IPC                                |       0.66 |       0.66 |       0.66 |       0.66 |       0.66 |       0.66 |       0.66 |       0.66
  Time (ns)                          |  217648100 |  217648100 |  217648100 |  217648100 |  217648100 |  217648100 |  217648100 |  217648100
  Idle time (ns)                     |     320787 |    2804126 |    2500431 |     969118 |    2816356 |    1580312 |    2819898 |    2816225
  Idle time (%)                      |       0.1% |       1.3% |       1.1% |       0.4% |       1.3% |       0.7% |       1.3% |       1.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   45046495 |   45864176 |   45091436 |   45107651 |   45382496 |   45239310 |   45532782 |   45807245
  num incorrect                      |       4970 |       2437 |       2432 |       2178 |       2427 |       2368 |       2469 |       2330
  misprediction rate                 |      0.01% |      0.01% |      0.01% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   82285736 |   82312491 |   82332817 |   82309465 |   82320346 |   82367975 |   82323782 |   82467801
    num misses                       |        126 |         24 |         24 |         24 |         22 |         24 |         24 |         24
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  211211695 |  211509272 |  211134405 |  211061910 |  211199569 |  211148552 |  211179769 |  211444075
    num misses                       |   10345845 |   10305581 |   10302702 |   10308121 |   10307899 |   10306391 |   10313195 |   10298263
    miss rate                        |      4.90% |      4.87% |      4.88% |      4.88% |      4.88% |      4.88% |      4.88% |      4.87%
    mpki                             |      18.09 |      17.94 |      18.01 |      18.02 |      17.99 |      18.00 |      17.99 |      17.94
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   10345971 |   10305605 |   10302726 |   10308145 |   10307921 |   10306415 |   10313219 |   10298287
    num misses                       |    4692965 |    4665110 |    4714573 |    4711465 |    4728810 |    4724709 |    4664860 |    4661491
    miss rate                        |     45.36% |     45.27% |     45.76% |     45.71% |     45.88% |     45.84% |     45.23% |     45.26%
    mpki                             |       8.20 |       8.12 |       8.24 |       8.24 |       8.26 |       8.25 |       8.14 |       8.12
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   82285736 |   82312491 |   82332817 |   82309465 |   82320346 |   82367975 |   82323782 |   82467801
    num cache misses                 |       7059 |       3069 |       3182 |       3054 |       3119 |       3137 |       3063 |       3182
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  211211695 |  211509272 |  211134405 |  211061910 |  211199569 |  211148552 |  211179769 |  211444075
    num cache misses                 |   11501603 |   11484825 |   11487000 |   11476338 |   11474349 |   11490157 |   11478924 |   11477443
    miss rate                        |      5.45% |      5.43% |      5.44% |      5.44% |      5.43% |      5.44% |      5.44% |      5.43%
    mpki                             |      20.11 |      20.00 |      20.08 |      20.06 |      20.03 |      20.07 |      20.03 |      19.99
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   11668488 |   11650392 |   11654404 |   11641029 |   11638679 |   11658350 |   11636165 |   11638564
    num cache misses                 |    3471417 |    3454524 |    3462222 |    3454676 |    3454247 |    3461197 |    3451872 |    3457448
    miss rate                        |     29.75% |     29.65% |     29.71% |     29.68% |     29.68% |     29.69% |     29.67% |     29.71%
    mpki                             |       6.07 |       6.01 |       6.05 |       6.04 |       6.03 |       6.05 |       6.02 |       6.02
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3631217 |    3616179 |    3625628 |    3615514 |    3615361 |    3625040 |    3605043 |    3614298
    num cache misses                 |    3423046 |    3413741 |    3417846 |    3416142 |    3414754 |    3423664 |    3405012 |    3415588
    miss rate                        |     94.27% |     94.40% |     94.27% |     94.49% |     94.45% |     94.44% |     94.45% |     94.50%
    mpki                             |       5.98 |       5.94 |       5.97 |       5.97 |       5.96 |       5.98 |       5.94 |       5.95
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   17041904 |          0 |          0 |          0 |   17045630 |          0 |          0 |          0
  average dram access latency (ns)   |    4784.76 |        inf |        inf |        inf |    4796.14 |        inf |        inf |        inf
  average dram queueing delay        |    4723.51 |       0.00 |       0.00 |       0.00 |    4734.89 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    2303282 |    2295883 |    2297197 |    2295188 |    2294853 |    2295393 |    2295687 |    2295276
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     133827 |     134829 |     138731 |     136645 |     136027 |     143417 |     126653 |     132410
