                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  211418960 |   23089484 |  114848494 |  333249584 |   51460204 |  124566320 |  119470111 |  293444702 |  292490887 |  275880897 |  259274501 |  232793442
  Cycles                             |  373910920 |  373910920 |  373910920 |  373910920 |  283656560 |  283656560 |  373910920 |  373910920 |  373910920 |  373910920 |  283656560 |  283656560
  IPC                                |       0.57 |       0.06 |       0.31 |       0.89 |       0.18 |       0.44 |       0.32 |       0.78 |       0.78 |       0.74 |       0.91 |       0.82
  Time (ns)                          |  128934800 |  128934800 |  128934800 |  128934800 |  128934800 |  128934800 |  128934800 |  128934800 |  128934800 |  128934800 |  128934800 |  128934800
  Idle time (ns)                     |   64699655 |  115860346 |   76290127 |   21845326 |  119907491 |   71644150 |   75283795 |   34285893 |   33517513 |   18779353 |   45906073 |   33643582
  Idle time (%)                      |      50.2% |      89.9% |      59.2% |      16.9% |      93.0% |      55.6% |      58.4% |      26.6% |      26.0% |      14.6% |      35.6% |      26.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   21547210 |     189286 |    4270922 |   32566305 |      75250 |    4318168 |    4287193 |   27732879 |   28240711 |   21500882 |   26107801 |   18056453
  num incorrect                      |    1556284 |       2825 |       4299 |    3199848 |       2124 |       4719 |       4234 |    2905704 |    2965755 |    1855793 |    1965313 |    1011278
  misprediction rate                 |      6.74% |      1.47% |      0.10% |      8.95% |      2.75% |      0.11% |      0.10% |      9.48% |      9.50% |      7.95% |      7.00% |      5.30%
  mpki                               |       7.36 |       0.12 |       0.04 |       9.60 |       0.04 |       0.04 |       0.04 |       9.90 |      10.14 |       6.73 |       7.58 |       4.34
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   24036809 |    1529564 |   10192225 |   37258844 |    2942795 |   10778391 |   10463980 |   32394977 |   32592363 |   28928779 |   29046570 |   24669872
    num misses                       |        145 |         47 |         43 |         53 |         41 |         43 |         41 |         52 |         52 |         52 |         54 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |  104429054 |    7126795 |   63689736 |  157413800 |   11695888 |   66194451 |   64839120 |  133548791 |  134077089 |  140579808 |  130326607 |  129254364
    num misses                       |      26521 |       5818 |       1355 |      20573 |       1161 |       2014 |       1491 |      16526 |      16565 |      13213 |      15072 |      13400
    miss rate                        |      0.03% |      0.08% |      0.00% |      0.01% |      0.01% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.13 |       0.25 |       0.01 |       0.06 |       0.02 |       0.02 |       0.01 |       0.06 |       0.06 |       0.05 |       0.06 |       0.06
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      26666 |       5865 |       1398 |      20626 |       1202 |       2057 |       1532 |      16578 |      16617 |      13265 |      15126 |      13454
    num misses                       |      10766 |       5762 |       1100 |       3041 |        978 |       1334 |       1163 |       2821 |       2625 |       2750 |       2283 |       4193
    miss rate                        |     40.37% |     98.24% |     78.68% |     14.74% |     81.36% |     64.85% |     75.91% |     17.02% |     15.80% |     20.73% |     15.09% |     31.17%
    mpki                             |       0.05 |       0.25 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   24036809 |    1529564 |   10192225 |   37258844 |    2942795 |   10778391 |   10463980 |   32394977 |   32592363 |   28928779 |   29046570 |   24669872
    num cache misses                 |       8319 |        854 |       1140 |      16645 |       1277 |       2283 |       1086 |      13808 |      14339 |      12396 |      15304 |      12330
    miss rate                        |      0.03% |      0.06% |      0.01% |      0.04% |      0.04% |      0.02% |      0.01% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05%
    mpki                             |       0.04 |       0.04 |       0.01 |       0.05 |       0.02 |       0.02 |       0.01 |       0.05 |       0.05 |       0.04 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |  104429054 |    7126795 |   63689736 |  157413800 |   11695888 |   66194451 |   64839120 |  133548791 |  134077089 |  140579808 |  130326607 |  129254364
    num cache misses                 |    1489347 |     344372 |      51437 |    1988777 |      24639 |      56887 |      53421 |    1626336 |    1627349 |    1019188 |    2197800 |    1250524
    miss rate                        |      1.43% |      4.83% |      0.08% |      1.26% |      0.21% |      0.09% |      0.08% |      1.22% |      1.21% |      0.72% |      1.69% |      0.97%
    mpki                             |       7.04 |      14.91 |       0.45 |       5.97 |       0.48 |       0.46 |       0.45 |       5.54 |       5.56 |       3.69 |       8.48 |       5.37
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1563723 |     394758 |      53364 |    2007517 |      26421 |      60117 |      55215 |    1641687 |    1643492 |    1033046 |    2214117 |    1268594
    num cache misses                 |     222417 |     344873 |      43724 |      98497 |      25581 |      50644 |      44928 |      88244 |      87389 |      94534 |     131623 |     115424
    miss rate                        |     14.22% |     87.36% |     81.94% |      4.91% |     96.82% |     84.24% |     81.37% |      5.38% |      5.32% |      9.15% |      5.94% |      9.10%
    mpki                             |       1.05 |      14.94 |       0.38 |       0.30 |       0.50 |       0.41 |       0.38 |       0.30 |       0.30 |       0.34 |       0.51 |       0.50
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     288523 |     394408 |      44516 |     100681 |      26089 |      51600 |      45647 |      89842 |      89351 |      96112 |     132704 |     121204
    num cache misses                 |     206178 |     341545 |       4126 |      50924 |       2170 |      37330 |      36831 |      53132 |      53550 |      69050 |      39508 |      64302
    miss rate                        |     71.46% |     86.60% |      9.27% |     50.58% |      8.32% |     72.34% |     80.69% |     59.14% |     59.93% |     71.84% |     29.77% |     53.05%
    mpki                             |       0.98 |      14.79 |       0.04 |       0.15 |       0.04 |       0.30 |       0.31 |       0.18 |       0.18 |       0.25 |       0.15 |       0.28
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     540397 |          0 |          0 |          0 |          0 |          0 |     538889 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.45 |        inf |        inf |        inf |        inf |        inf |      61.54 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.29 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      77404 |     216513 |       1842 |       3186 |       1181 |      34248 |       7266 |       2679 |       2774 |      35480 |       2497 |      29470
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      24820 |       5991 |        348 |      10404 |         35 |        412 |      27192 |      18639 |      21450 |       9795 |       1878 |      12713
