                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  162018539 |  167942620 |  169891788 |  167124778 |  128221072 |  128160938 |  128966079 |  125138405 |  168196388 |  168245273 |  169196293 |  168024359 |  126978428 |  127435265 |  128986430 |  124962447
  Cycles                             |  168325570 |  168325570 |  168325570 |  168325570 |  127695260 |  127695260 |  127695260 |  127695260 |  168325570 |  168325570 |  168325570 |  168325570 |  127695260 |  127695260 |  127695260 |  127695260
  IPC                                |       0.96 |       1.00 |       1.01 |       0.99 |       1.00 |       1.00 |       1.01 |       0.98 |       1.00 |       1.00 |       1.01 |       1.00 |       0.99 |       1.00 |       1.01 |       0.98
  Time (ns)                          |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300 |   58043300
  Idle time (ns)                     |    1310664 |     994091 |     678560 |    1038262 |     481540 |     417715 |     418434 |     419171 |     991086 |     883034 |     868120 |    1087608 |     422782 |     428534 |     488710 |     494461
  Idle time (%)                      |       2.3% |       1.7% |       1.2% |       1.8% |       0.8% |       0.7% |       0.7% |       0.7% |       1.7% |       1.5% |       1.5% |       1.9% |       0.7% |       0.7% |       0.8% |       0.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   18082215 |   20481834 |   21071071 |   20282254 |    9172438 |    9158375 |    9388894 |    8295528 |   20614877 |   20636461 |   20909055 |   20572751 |    8847115 |    8978058 |    9420952 |    8271778
  num incorrect                      |      32004 |      15590 |      14829 |      14738 |      14566 |      14571 |      14480 |      14464 |      14128 |      14224 |      13942 |      14244 |      14047 |      13987 |      14018 |      13864
  misprediction rate                 |      0.18% |      0.08% |      0.07% |      0.07% |      0.16% |      0.16% |      0.15% |      0.17% |      0.07% |      0.07% |      0.07% |      0.07% |      0.16% |      0.16% |      0.15% |      0.17%
  mpki                               |       0.20 |       0.09 |       0.09 |       0.09 |       0.11 |       0.11 |       0.11 |       0.12 |       0.08 |       0.08 |       0.08 |       0.08 |       0.11 |       0.11 |       0.11 |       0.11
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13034277 |   12627507 |   12617652 |   12616908 |   12614648 |   12613116 |   12612639 |   12613078 |   12606099 |   12602673 |   12602153 |   12602573 |   12599533 |   12601004 |   12601098 |   12600897
    num misses                       |        303 |         35 |         35 |         28 |         35 |         35 |         35 |         35 |         28 |         35 |         28 |         28 |         35 |         35 |         35 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   72479185 |   72089698 |   72293998 |   71895764 |   66331093 |   66317446 |   66431857 |   65884422 |   72006306 |   72001520 |   72136515 |   71973158 |   66104220 |   66168084 |   66390711 |   65814569
    num misses                       |      41490 |      36655 |      36309 |      37127 |      36306 |      37010 |      36207 |      36312 |      36191 |      36221 |      36221 |      36265 |      36328 |      36975 |      36290 |      36055
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05%
    mpki                             |       0.26 |       0.22 |       0.21 |       0.22 |       0.28 |       0.29 |       0.28 |       0.29 |       0.22 |       0.22 |       0.21 |       0.22 |       0.29 |       0.29 |       0.28 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      41793 |      36690 |      36344 |      37155 |      36341 |      37045 |      36242 |      36347 |      36219 |      36256 |      36249 |      36293 |      36363 |      37010 |      36325 |      36086
    num misses                       |      21267 |      19809 |      19555 |      19437 |      19564 |      19519 |      19607 |      19547 |      19401 |      19467 |      19432 |      19593 |      19562 |      19417 |      19506 |      19308
    miss rate                        |     50.89% |     53.99% |     53.81% |     52.31% |     53.83% |     52.69% |     54.10% |     53.78% |     53.57% |     53.69% |     53.61% |     53.99% |     53.80% |     52.46% |     53.70% |     53.51%
    mpki                             |       0.13 |       0.12 |       0.12 |       0.12 |       0.15 |       0.15 |       0.15 |       0.16 |       0.12 |       0.12 |       0.11 |       0.12 |       0.15 |       0.15 |       0.15 |       0.15
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13034277 |   12627507 |   12617652 |   12616908 |   12614648 |   12613116 |   12612639 |   12613078 |   12606099 |   12602673 |   12602153 |   12602573 |   12599533 |   12601004 |   12601098 |   12600897
    num cache misses                 |      13218 |       4304 |       4370 |       4315 |       9041 |       8942 |       9280 |       8982 |       4285 |       4269 |       4357 |       4033 |       8974 |       9071 |       9123 |       8879
    miss rate                        |      0.10% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.08 |       0.03 |       0.03 |       0.03 |       0.07 |       0.07 |       0.07 |       0.07 |       0.03 |       0.03 |       0.03 |       0.02 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   72479185 |   72089698 |   72293998 |   71895764 |   66331093 |   66317446 |   66431857 |   65884422 |   72006306 |   72001520 |   72136515 |   71973158 |   66104220 |   66168084 |   66390711 |   65814569
    num cache misses                 |    2096949 |    2042880 |    2025338 |    2025582 |    2037091 |    2037216 |    2036945 |    2036885 |    2024329 |    2023897 |    2023753 |    2023311 |    2035335 |    2035469 |    2035100 |    2033771
