                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   66444672 |   67078398 |   66979210 |   66929470 |   57138155 |   57143507 |   58544853 |   58294564 |   68089328 |   68359339 |   71540831 |   71792877
  Cycles                             |   32811470 |   32811470 |   32811470 |   32811470 |   24891460 |   24891460 |   24891460 |   24891460 |   32811470 |   32811470 |   32811470 |   32811470
  IPC                                |       2.03 |       2.04 |       2.04 |       2.04 |       2.30 |       2.30 |       2.35 |       2.34 |       2.08 |       2.08 |       2.18 |       2.19
  Time (ns)                          |   11314300 |   11314300 |   11314300 |   11314300 |   11314300 |   11314300 |   11314300 |   11314300 |   11314300 |   11314300 |   11314300 |   11314300
  Idle time (ns)                     |        373 |     283049 |     284255 |     285302 |     286286 |     287268 |     288265 |     289247 |     290227 |     291203 |     292197 |     293166
  Idle time (%)                      |       0.0% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3502140 |    4011169 |    3978337 |    3961761 |     697527 |     699364 |    1403485 |    1319994 |    4585018 |    4675033 |   23616616 |   23700632
  num incorrect                      |      11841 |       3700 |       3694 |       3693 |       3591 |       3737 |       3112 |       3127 |       3156 |       3160 |       1031 |       1031
  misprediction rate                 |      0.34% |      0.09% |      0.09% |      0.09% |      0.51% |      0.53% |      0.22% |      0.24% |      0.07% |      0.07% |      0.00% |      0.00%
  mpki                               |       0.18 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.05 |       0.05 |       0.05 |       0.05 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469738 |    5275573 |    5275384 |    5275384 |    5275384 |    5275383 |    5211212 |    5211212 |    5211212 |    5211216 |      81881 |      81882
    num misses                       |        213 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   27991510 |   27590006 |   27573074 |   27564779 |   25933787 |   25934355 |   25940601 |   25898962 |   27531260 |   27576237 |   12152250 |   12194255
    num misses                       |       6326 |       1994 |       3143 |        978 |       6932 |       1589 |       3751 |       5639 |       3361 |       2896 |         51 |         52
    miss rate                        |      0.02% |      0.01% |      0.01% |      0.00% |      0.03% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.10 |       0.03 |       0.05 |       0.01 |       0.12 |       0.03 |       0.06 |       0.10 |       0.05 |       0.04 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6539 |       2032 |       3181 |       1016 |       6970 |       1627 |       3789 |       5677 |       3399 |       2934 |         82 |         83
    num misses                       |        638 |        147 |        133 |        133 |        134 |        134 |        131 |        130 |        132 |        128 |         78 |         83
    miss rate                        |      9.76% |      7.23% |      4.18% |     13.09% |      1.92% |      8.24% |      3.46% |      2.29% |      3.88% |      4.36% |     95.12% |    100.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5469738 |    5275573 |    5275384 |    5275384 |    5275384 |    5275383 |    5211212 |    5211212 |    5211212 |    5211216 |      81881 |      81882
    num cache misses                 |      76023 |      56782 |      56782 |      56781 |      56886 |      56865 |      54661 |      54646 |      54617 |      54610 |        222 |        222
